id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities
TCM_TEST_0066,test,《素问经脉别论》说：“饮入于胃，游溢精气，上输于脾，脾气散精，上归于肺，通调水道，下输膀胱，水精四布，五经并行”。,《素问[MERIDIAN] channels [/MERIDIAN]别论》说：“饮入于[ORGAN] stomach [/ORGAN]，游溢[SUBSTANCE] essence Qi [/SUBSTANCE]，上输于[ORGAN] spleen [/ORGAN]，[SUBSTANCE] spleen-Qi [/SUBSTANCE]散[SUBSTANCE] essence [/SUBSTANCE]，上归于[ORGAN] lungs [/ORGAN]，[FUNCTION] regulating water metabolism [/FUNCTION]，下输[ORGAN] urinary bladder [/ORGAN]，[ELEMENT] water [/ELEMENT][SUBSTANCE] essence [/SUBSTANCE]四布，五经并行”。,"A passage from the chapter Jing Mai Bie Lun in Suwen says:""The nutritious part of the drink taken is absorbed in the stomach, then transported upward into the lungs by the spleen, afterwards dispersed to the whole body and partly sent down to the urinary bladder by the action of the lungs in regulating water metabolism, and in so doing the body fluid can be extensively spread out and flow in all channels"".","It says, “Drinking into the stomach, spilling the organs of the Qi, pouring over the spleen, spreading the spleen-Qi, spreading the spleen, pouring down the spleen, pouring down the spleen, pouring down the spleen, pouring down the spleen, pouring down the Qi, pouring down the Qi, pouring down the Qi, pouring down the Qi, pouring over the Qi, pouring down the Qi, pouring into the Qi.","It says, “Drinking into the stomach, spilling the organs of the Qi, pouring over the spleen, spreading the spleen-Qi, spreading the spleen, pouring down the spleen, pouring down the spleen, pouring down the spleen, pouring down the spleen, pouring down the Qi, pouring down the Qi, pouring down the Qi, pouring down the Qi, pouring over the Qi, pouring down the Qi, pouring into the Qi.","It says, “Drinking into the stomach, spilling the organs of the Qi, pouring over the spleen, spreading the spleen-Qi, spreading the spleen, pouring down the spleen, pouring down the spleen, pouring down the spleen, pouring down the spleen, pouring down the Qi, pouring down the Qi, pouring down the Qi, pouring down the Qi, pouring over the Qi, pouring down the Qi, pouring into the Qi. Terminology: channels; essence Qi; essence; lungs; regulating water metabolism; urinary bladder; water.","It says, “Drinking into the stomach, spilling the organs of the Qi, pouring over the spleen, spreading the spleen-Qi, spreading the spleen, pouring down the spleen, pouring down the spleen, pouring down the spleen, pouring down the spleen, pouring down the Qi, pouring down the Qi, pouring down the Qi, pouring down the Qi, pouring over the Qi, pouring down the Qi, pouring into the Qi. Terminology: channels; essence Qi; essence; lungs; regulating water metabolism; urinary bladder; water.",True,"[{""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""脾气"", ""en"": ""spleen-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""膀胱"", ""en"": ""urinary bladder"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0067,test,津液的输布和排泄，主要是通过脾的转输、肺的宣降和肾的蒸腾气化等脏腑功能的共同作用而完成的。,[SUBSTANCE] body fluids [/SUBSTANCE]的输布和排泄，主要是通过[ORGAN] spleen [/ORGAN]的转输、[ORGAN] lungs [/ORGAN]的宣降和[ORGAN] kidneys [/ORGAN]的蒸腾[SUBSTANCE] Qi [/SUBSTANCE]化等[ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM]功能的共同作用而完成的。,"The distribution and excretion of the body fluid are accomplished by the joint action of many Zang-Fu organs, chiefly the transportation of the spleen, dispersion and descent of the lungs, and warming-steaming and lifting clear-lowering turbid of the kidneys.","The transport and excretion of body fluids is mainly due to the combined function of the Spleen, the promotion of the luminous and the evaporation of the Qi, etc.","The transport and excretion of body fluids is mainly due to the combined function of the Spleen, the promotion of the luminous and the evaporation of the Qi, etc.","The transport and excretion of body fluids is mainly due to the combined function of the Spleen, the promotion of the luminous and the evaporation of the Qi, etc. Terminology: lungs; kidneys; Zang-Fu organs.","The transport and excretion of body fluids is mainly due to the combined function of the Spleen, the promotion of the luminous and the evaporation of the Qi, etc. Terminology: lungs; kidneys; Zang-Fu organs.",True,"[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]"
TCM_TEST_0068,test,津液的输布与排泄，又以三焦为通道。,[SUBSTANCE] body fluids [/SUBSTANCE]的输布与排泄，又以[ORGAN] triple energizer [/ORGAN]为通道。,The body fluid takes the Tri-Jiao as its passageway for distribution and excretion.,The fluids and excretions of the body are also channelled through the treble énergizer.,The fluids and excretions of the body are also channelled through the treble énergizer.,The body fluids and excretions of the body are also channelled through the triple energizer.,The body fluids and excretions of the body are also channelled through the triple energizer.,True,"[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""三焦"", ""en"": ""triple energizer"", ""type"": ""ORGAN""}]"
TCM_TEST_0069,test,气能摄血，是指血在脉中循行而不逸出脉外，主要依赖气对血的固摄作用。,[SUBSTANCE] Qi [/SUBSTANCE]能摄[SUBSTANCE] blood [/SUBSTANCE]，是指[SUBSTANCE] blood [/SUBSTANCE]在[DIAGNOSIS] pulse [/DIAGNOSIS]中循行而不逸出[DIAGNOSIS] pulse [/DIAGNOSIS]外，主要依赖[SUBSTANCE] Qi [/SUBSTANCE]对[SUBSTANCE] blood [/SUBSTANCE]的固摄作用。,And lastly by the control of blood circulation is meant that the flow of blood within the vessels instead of extravasating depends mainly upon the dominant action of Qi.,"In the case of Qi, which follows and does not escape from the pulse, the main dependence is on the Qi's contribution to the stifling of the blood.","In the case of Qi, which follows and does not escape from the pulse, the main dependence is on the Qi's contribution to the stifling of the blood.","In the case of Qi, which follows and does not escape from the pulse, the main dependence is on the Qi's contribution to the stifling of the blood.","In the case of Qi, which follows and does not escape from the pulse, the main dependence is on the Qi's contribution to the stifling of the blood.",True,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0070,test,故称“血为气之母”。,故称“[SUBSTANCE] blood [/SUBSTANCE]为[SUBSTANCE] Qi [/SUBSTANCE]之母”。,"Thus blood is said to be ""the mother of Qi"".","Thus, the blood is called the mother of the Qi.","Thus, the blood is called the mother of the Qi.","Thus, the blood is called the mother of the Qi.","Thus, the blood is called the mother of the Qi.",True,"[{""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0071,test,经脉有一定的循行径路，而络脉则纵横交错，网络全身，把人体所有的脏腑、器官、孔窍以及皮肉筋骨等组织联结成一个统一的有机整体。,[MERIDIAN] channels [/MERIDIAN]有一定的循行径路，而[MERIDIAN] collaterals [/MERIDIAN]则纵横交错，网络全身，把人体所有的[ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM]、器官、孔窍以及皮肉[TISSUE] tendons [/TISSUE][TISSUE] bone [/TISSUE]等组织联结成一个统一的有机整体。,"The channels take a definite route, but the collaterals are widely distributed throughout the body like an interlacing network which combines all such structures of the body as the Zang-Fu organs, body orifices, skin, muscles, tendons and bones, into an integral whole.","While there is a certain pattern of behaviour in the channes, the ceremonial flow of the ceremonial cynics is staggered across the entire body of the network, which combines all the organs of the human body, organs, punctuation, and trendons, and the bone, into a unified organic whole.","While there is a certain pattern of behaviour in the channes, the ceremonial flow of the ceremonial cynics is staggered across the entire body of the network, which combines all the organs of the human body, organs, punctuation, and trendons, and the bone, into a unified organic whole.","While there is a certain pattern of behaviour in the channels, the ceremonial flow of the ceremonial cynics is staggered across the entire body of the network, which combines all the organs of the human body, organs, punctuation, and tendons, and the bone, into a unified organic whole. Terminology: collaterals; Zang-Fu organs.","While there is a certain pattern of behaviour in the channels, the ceremonial flow of the ceremonial cynics is staggered across the entire body of the network, which combines all the organs of the human body, organs, punctuation, and tendons, and the bone, into a unified organic whole. Terminology: collaterals; Zang-Fu organs.",True,"[{""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}, {""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""筋"", ""en"": ""tendons"", ""type"": ""TISSUE""}, {""zh"": ""骨"", ""en"": ""bone"", ""type"": ""TISSUE""}]"
TCM_TEST_0072,test,别络具有加强相为表里两条经脉之间在体表的联系。,别络具有加强相为表里两条[MERIDIAN] channels [/MERIDIAN]之间在体表的联系。,The superficial collaterals are those which are located superficially and often emerge on the skin.,It has the effect of reinforcing the physical connection between the two forms of the table.,It has the effect of reinforcing the physical connection between the two forms of the table.,It has the effect of reinforcing the physical connection between the two forms of the table. Terminology: channels.,It has the effect of reinforcing the physical connection between the two forms of the table. Terminology: channels.,True,"[{""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0073,test,浮络是循于人体浅表部位而常浮现的络脉。,[MERIDIAN] superficial collaterals [/MERIDIAN]是循于人体浅表部位而常浮现的[MERIDIAN] collaterals [/MERIDIAN]。,And the minute collaterals refer to all the tiny collaterals.,It follows the shallow surface parts of the body and tends to emerge.,It follows the shallow surface parts of the body and tends to emerge.,It follows the shallow surface parts of the body and tends to emerge. Terminology: superficial collaterals; collaterals.,It follows the shallow surface parts of the body and tends to emerge. Terminology: superficial collaterals; collaterals.,True,"[{""zh"": ""浮络"", ""en"": ""superficial collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0074,test,其脉起于脉中，与女子妊娠有关，故有“任主胞胎”之说。,其[DIAGNOSIS] pulse [/DIAGNOSIS]起于[DIAGNOSIS] pulse [/DIAGNOSIS]中，与女子妊娠有关，故有“任主胞胎”之说。,"As the saying goes:""The Ren channel is responsible for the supply to fetus in the uterus"".","Its pulse, which starts in the pulse, is related to the pregnancy of a woman, and there is therefore the term “mother-in-law”.","Its pulse, which starts in the pulse, is related to the pregnancy of a woman, and there is therefore the term “mother-in-law”.","Its pulse, which starts in the pulse, is related to the pregnancy of a woman, and there is therefore the term “mother-in-law”.","Its pulse, which starts in the pulse, is related to the pregnancy of a woman, and there is therefore the term “mother-in-law”.",True,"[{""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0075,test,"从别络分出的细小络脉称为“孙络”,即《灵枢腹度》所谓“络之别者为孙”。","从别络分出的细小[MERIDIAN] collaterals [/MERIDIAN]称为“孙络”,即《灵枢腹度》所谓“络之别者为孙”。","The tiny collaterals branching off from the big ones are named""minute collaterals"". As is described in the chapter Mai Du of Lingshu,""The little branches of the collaterals"" are called minute collaterals.",It is called the “sons” and the “sunsuns” are called “sunsunsuns” in the Pulse Pulse.,It is called the “sons” and the “sunsuns” are called “sunsunsuns” in the Pulse Pulse.,It is called the “sons” and the “sunsuns” are called “sunsunsuns” in the Pulse Pulse. Terminology: collaterals.,It is called the “sons” and the “sunsuns” are called “sunsunsuns” in the Pulse Pulse. Terminology: collaterals.,True,"[{""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0076,test,如六淫、疠气、七情内伤、饮食不节、劳逸失度、各种外伤，以及痰饮、瘀血等病理产物，都可导致疾病的发生，因而都属致病因素。,如[PATHOGEN] six climatic conditions in excess [/PATHOGEN]、疠[SUBSTANCE] Qi [/SUBSTANCE]、[ETIOLOGY] seven emotions [/ETIOLOGY]内伤、饮食不节、[ETIOLOGY] imbalance between work and rest [/ETIOLOGY]、各种[ETIOLOGY] traumatic injury [/ETIOLOGY]，以及[PATHOLOGY] phlegm retention [/PATHOLOGY]、[PATHOLOGY] blood stasis [/PATHOLOGY]等[PATHOLOGY] pathological [/PATHOLOGY]产物，都可导致[DISEASE] disease [/DISEASE]的发生，因而都属致[ETIOLOGY] cause [/ETIOLOGY]素。,"For instance, a disease can be caused by such pathological products as six climate conditions in excess (wind, cold, summer-heat, dampness, dryness and fire), epidemic pathogenic factors, impairment due to seven emotions (joy, anger, melancholy, anxiety, grief, fear and terror).improper diet, overwork, various kinds of traumatic injuries, phlegm retention and blood stasis, all of which, therefore, constitute pathogenic factors.","For example, in the case of systems in excess, Qi in Qi, siven internal pains, edible diet, irritation between work and rest, various types of traumtic injury, and phlegmten remission, blood.","For example, in the case of systems in excess, Qi in Qi, siven internal pains, edible diet, irritation between work and rest, various types of traumtic injury, and phlegmten remission, blood.","For example, in the cause of systems in excess, Qi in Qi, siven internal pains, edible diet, irritation imbalance between work and rest, various types of traumatic injury, and phlegm retention remission, blood. Terminology: six climatic conditions in excess; seven emotions; blood stasis; pathological; disease.","For example, in the cause of systems in excess, Qi in Qi, siven internal pains, edible diet, irritation imbalance between work and rest, various types of traumatic injury, and phlegm retention remission, blood. Terminology: six climatic conditions in excess; seven emotions; blood stasis; pathological; disease.",True,"[{""zh"": ""六淫"", ""en"": ""six climatic conditions in excess"", ""type"": ""PATHOGEN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""七情"", ""en"": ""seven emotions"", ""type"": ""ETIOLOGY""}, {""zh"": ""劳逸失度"", ""en"": ""imbalance between work and rest"", ""type"": ""ETIOLOGY""}, {""zh"": ""外伤"", ""en"": ""traumatic injury"", ""type"": ""ETIOLOGY""}, {""zh"": ""痰饮"", ""en"": ""phlegm retention"", ""type"": ""PATHOLOGY""}, {""zh"": ""瘀血"", ""en"": ""blood stasis"", ""type"": ""PATHOLOGY""}, {""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""疾病"", ""en"": ""disease"", ""type"": ""DISEASE""}, {""zh"": ""病因"", ""en"": ""cause"", ""type"": ""ETIOLOGY""}]"
TCM_TEST_0077,test,风气太过，伤人致病，即称为风邪。,[PATHOGEN] wind [/PATHOGEN][SUBSTANCE] Qi [/SUBSTANCE]太过，伤人致病，即称为[PATHOGEN] wind pathogen [/PATHOGEN]。,"Wind in excess, called wind pathogen, can cause disease.","The Qi of the wind is too extreme to cause injury, i.e., to be known as the wind pathogen.","The Qi of the wind is too extreme to cause injury, i.e., to be known as the wind pathogen.","The Qi of the wind is too extreme to cause injury, i.e., to be known as the wind pathogen.","The Qi of the wind is too extreme to cause injury, i.e., to be known as the wind pathogen.",True,"[{""zh"": ""风"", ""en"": ""wind"", ""type"": ""PATHOGEN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""风邪"", ""en"": ""wind pathogen"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0078,test,暑热太过，伤人致病，则为暑邪。,[PATHOGEN] summer-heat [/PATHOGEN][PATHOGEN] heat [/PATHOGEN]太过，伤人致病，则为[PATHOGEN] pathogenic summer-heat [/PATHOGEN]。,"Summer-heat in excess, causing disease, is known as pathogenic summer-heat.",It is too much for the heart to cause injury to a person. It is too much for the stomach-heat to cause disease.,It is too much for the heart to cause injury to a person. It is too much for the stomach-heat to cause disease.,It is too much for the heart to cause injury to a person. It is too much for the stomach-heat to cause disease. Terminology: summer-heat; pathogenic summer-heat.,It is too much for the heart to cause injury to a person. It is too much for the stomach-heat to cause disease. Terminology: summer-heat; pathogenic summer-heat.,True,"[{""zh"": ""暑"", ""en"": ""summer-heat"", ""type"": ""PATHOGEN""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""暑邪"", ""en"": ""pathogenic summer-heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0079,test,湿邪的这一致病特点，一是指湿病症状多粘滞不爽，如大便粘腻不爽、小便滞涩不畅、舌苔粘腻等；二是指湿邪为病多缠绵难愈、病程较长或反复发作，如湿疹、湿痹等。,[PATHOGEN] pathogenic dampness [/PATHOGEN]的这一致病特点，一是指[PATHOGEN] dampness [/PATHOGEN]病症状多粘滞不爽，如[DIAGNOSIS] stool [/DIAGNOSIS]粘腻不爽、[DIAGNOSIS] urine [/DIAGNOSIS]滞涩不畅、[DIAGNOSIS] tongue fur [/DIAGNOSIS]粘腻等；二是指[PATHOGEN] pathogenic dampness [/PATHOGEN]为病多缠绵难愈、病程较长或反复发作，如[PATHOGEN] dampness [/PATHOGEN]疹、[PATHOGEN] dampness [/PATHOGEN]痹等。,"This feature of damp disease refers to; a) damp syndrome marked by stickiness such as slimy and greasy stool and urine, greasy fur of the tongue, etc; b) a lingering disease difficult to cure, characterized by longer duration of illness or repeated attack, as often seen in eczema, damp arthralgia, etc.",The characteristic of this consistent disease is that the symptoms of the symptoms of the disease are so sticky that the stulence is sore that the urinary is so weak that the symptoms of the disease are so perturbated that the symptoms of the disease are so perturbated that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are soothing that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that they,The characteristic of this consistent disease is that the symptoms of the symptoms of the disease are so sticky that the stulence is sore that the urinary is so weak that the symptoms of the disease are so perturbated that the symptoms of the disease are so perturbated that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are soothing that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that they,The characteristic of this consistent disease is that the symptoms of the symptoms of the disease are so sticky that the stulence is sore that the urinary is so weak that the symptoms of the disease are so perturbated that the symptoms of the disease are so perturbated that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are soothing that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that they. Terminology: pathogenic dampness; dampness; stool; urine; tongue fur.,The characteristic of this consistent disease is that the symptoms of the symptoms of the disease are so sticky that the stulence is sore that the urinary is so weak that the symptoms of the disease are so perturbated that the symptoms of the disease are so perturbated that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are soothing that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are sore that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that the symptoms of the disease are so severe that they. Terminology: pathogenic dampness; dampness; stool; urine; tongue fur.,True,"[{""zh"": ""湿邪"", ""en"": ""pathogenic dampness"", ""type"": ""PATHOGEN""}, {""zh"": ""湿"", ""en"": ""dampness"", ""type"": ""PATHOGEN""}, {""zh"": ""大便"", ""en"": ""stool"", ""type"": ""DIAGNOSIS""}, {""zh"": ""小便"", ""en"": ""urine"", ""type"": ""DIAGNOSIS""}, {""zh"": ""舌苔"", ""en"": ""tongue fur"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0080,test,燥邪的致病特点是：(1)燥性于涩、易伤津液。,[PATHOGEN] pathogenic dryness [/PATHOGEN]的致病特点是：(1)[PATHOGEN] dryness [/PATHOGEN]性于涩、易伤[SUBSTANCE] body fluids [/SUBSTANCE]。,"It possesses the following features:(1) Pathogenic dryness, being dry in nature, is liable to impair body fluid.",The pathogenic characteristics of the pathogenic fluids are: (1) The pathogenic properties of the dysentery are paltry and prone to injury of the body.,The pathogenic characteristics of the pathogenic fluids are: (1) The pathogenic properties of the dysentery are paltry and prone to injury of the body.,The pathogenic characteristics of the pathogenic dryness are: (1) The pathogenic properties of the dysentery are paltry and prone to injury of the body. Terminology: body fluids.,The pathogenic characteristics of the pathogenic dryness are: (1) The pathogenic properties of the dysentery are paltry and prone to injury of the body. Terminology: body fluids.,True,"[{""zh"": ""燥邪"", ""en"": ""pathogenic dryness"", ""type"": ""PATHOGEN""}, {""zh"": ""燥"", ""en"": ""dryness"", ""type"": ""PATHOGEN""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0081,test,但热多属外淫，而火常自内生。,但[PATHOGEN] heat [/PATHOGEN]多属外淫，而[ELEMENT] fire [/ELEMENT]常自内生。,"However, heat is an exogenic pathogenic factor while fire an endogenic one.","However, heat is mostly an act of adultery, while fire is often born from the inside.","However, heat is mostly an act of adultery, while fire is often born from the inside.","However, heat is mostly an act of adultery, while fire is often born from the inside.","However, heat is mostly an act of adultery, while fire is often born from the inside.",True,"[{""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
TCM_TEST_0082,test,津液外泄，气亦随之而耗，且火邪又易伤人正气、故常使全身机能衰退，疲惫不堪。,[SUBSTANCE] body fluids [/SUBSTANCE]外泄，[SUBSTANCE] Qi [/SUBSTANCE]亦随之而耗，且[PATHOGEN] pathogenic fire [/PATHOGEN]又易伤人[CONCEPT] vital Qi [/CONCEPT]、故常使全身机能衰退，疲惫不堪。,"The outflow of body fluid also results in consumption of Qi. Moreover, fire-pathogen tends to impair vital Qi, thus leading to general hypofunction and overfatigue.","As a result, the Qi is drained by the exterior of body Qi, and as a result, the body is prone to atrophy of vital Qi, leading to a decline in body function and exhaustion.","As a result, the Qi is drained by the exterior of body Qi, and as a result, the body is prone to atrophy of vital Qi, leading to a decline in body function and exhaustion.","As a result, the Qi is drained by the exterior of body Qi, and as a result, the body fluids prone to atrophy of vital Qi, leading to a decline in body function and exhaustion. Terminology: pathogenic fire.","As a result, the Qi is drained by the exterior of body Qi, and as a result, the body fluids prone to atrophy of vital Qi, leading to a decline in body function and exhaustion. Terminology: pathogenic fire.",True,"[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""火邪"", ""en"": ""pathogenic fire"", ""type"": ""PATHOGEN""}, {""zh"": ""正气"", ""en"": ""vital Qi"", ""type"": ""CONCEPT""}]"
TCM_TEST_0083,test,(4)易致肿疡。火邪结于局部，易使气血壅滞，火盛则腐肉败血，而成痈肿疮疡，表现为局部红肿热痛，甚至化脓溃烂。,(4)易致肿疡。[PATHOGEN] pathogenic fire [/PATHOGEN]结于局部，易使[SUBSTANCE] Qi and blood [/SUBSTANCE]壅滞，[ELEMENT] fire [/ELEMENT]盛则腐肉败[SUBSTANCE] blood [/SUBSTANCE]，而成痈肿疮疡，表现为局部红肿[PATHOGEN] heat [/PATHOGEN]痛，甚至化脓溃烂。,"Accumulated in a local spot, fire-pathogen is apt to bring about the stagnation of Qi and blood. Meanwhile, excessive fire will damage muscles and blood, thus resulting in large carbuncles and painful swelling on the body surface marked by localized swelling and burning pain in the wound or even suppuration and ulceration in it.","(4) It is prone to swollen ulcer. The pahygienic fire is tied to the local area and can cause Qi and blood to suffocate, while the swollen flesh is swollen and decomposition of the swollen flesh, in the form of swollen heat, or even ulcer.","(4) It is prone to swollen ulcer. The pahygienic fire is tied to the local area and can cause Qi and blood to suffocate, while the swollen flesh is swollen and decomposition of the swollen flesh, in the form of swollen heat, or even ulcer.","(4) It is prone to swollen ulcer. The pathogenic fire is tied to the local area and can cause Qi and blood to suffocate, while the swollen flesh is swollen and decomposition of the swollen flesh, in the form of swollen heat, or even ulcer.","(4) It is prone to swollen ulcer. The pathogenic fire is tied to the local area and can cause Qi and blood to suffocate, while the swollen flesh is swollen and decomposition of the swollen flesh, in the form of swollen heat, or even ulcer.",True,"[{""zh"": ""火邪"", ""en"": ""pathogenic fire"", ""type"": ""PATHOGEN""}, {""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0084,test,且气血不足则正气虚弱，抵抗力降低，也易继发其它疾病。,且[SUBSTANCE] Qi and blood [/SUBSTANCE]不足则[CONCEPT] vital Qi [/CONCEPT]虚弱，抵抗力降低，也易继发其它[DISEASE] disease [/DISEASE]。,"Furthermore, insufficiency of Qi and blood gives rise to deficiency of vital Qi and lowered body resistance, easily followed by other disorders.","In addition, deficiencies in Qi and blood are weak and less resistant, and can easily be followed by other dysse.","In addition, deficiencies in Qi and blood are weak and less resistant, and can easily be followed by other dysse.","In addition, deficiencies in Qi and blood are weak and less resistant, and can easily be followed by other dysse. Terminology: vital Qi; disease.","In addition, deficiencies in Qi and blood are weak and less resistant, and can easily be followed by other dysse. Terminology: vital Qi; disease.",True,"[{""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""正气"", ""en"": ""vital Qi"", ""type"": ""CONCEPT""}, {""zh"": ""疾病"", ""en"": ""disease"", ""type"": ""DISEASE""}]"
TCM_TEST_0085,test,劳神过度、是指思虑太过，劳伤心脾而言。,劳[SUBSTANCE] mind [/SUBSTANCE]过度、是指思虑太过，劳伤[ORGAN] heart [/ORGAN][ORGAN] spleen [/ORGAN]而言。,By undue mental work are meant excessive meditation and anxiety which impair the heart and spleen.,"In the case of excess mind, excessive mind, and in the case of injury to heart, spleen.","In the case of excess mind, excessive mind, and in the case of injury to heart, spleen.","In the case of excess mind, excessive mind, and in the case of injury to heart, spleen.","In the case of excess mind, excessive mind, and in the case of injury to heart, spleen.",True,"[{""zh"": ""神"", ""en"": ""mind"", ""type"": ""SUBSTANCE""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
