id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities
TCM_TEST_0043,test,心主血与肺主气的关系，即是气和血相互依存、相互为用的关系。,[ORGAN] heart [/ORGAN]主[SUBSTANCE] blood [/SUBSTANCE]与[ORGAN] lungs [/ORGAN][FUNCTION] govern Qi [/FUNCTION]的关系，即是[SUBSTANCE] Qi [/SUBSTANCE]和[SUBSTANCE] blood [/SUBSTANCE]相互依存、相互为用的关系。,The link between these two Zang-organs embodies the interdependence and interaction between Qi and blood.,The relationship between [ORGAN] heart[/ORGAN] master [SUBSTANCE] bLood[/SUBSTANCE] and [ORGAN] lungs[/ORGAN] [FONCTION] govern Qi [/FONCTION] Qi [SUBSTANCE] Qi [/SUBSTANCE] and [SUBSTANCE] interdependencies and interdependencies.,The relationship between heart master bLood and lungs govern Qi Qi Qi and interdependencies and interdependencies.,The relationship between heart master bLood and lungs govern Qi Qi Qi and interdependencies and interdependencies.,The relationship between heart master bLood and lungs govern Qi Qi Qi and interdependencies and interdependencies.,False,"[{""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""主气"", ""en"": ""govern Qi"", ""type"": ""FUNCTION""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0044,test,在血液的生成方面：脾运正常，化生旺盛，血液充盈，则心有所主。,在[SUBSTANCE] blood [/SUBSTANCE]的生成方面：[ORGAN] spleen [/ORGAN]运正常，化生旺盛，[SUBSTANCE] blood [/SUBSTANCE]充盈，则[ORGAN] heart [/ORGAN]有所主。,"Therefore, the relation between the heart and the spleen can be manifested chiefly in two aspects: formation of blood and its circulation.","In the generation of [SUBSTANCE] black[/SUBSTANCE]: [ORGAN] spleen [/ORGAN] is normal and chemically active, [SUBSTANCE] bLood [/SUBSTANCE] has a bulge and [ORGAN] heart[/ORGAN] is dominant.","In the generation of black: spleen is normal and chemically active, bLood has a bulge and heart is dominant.","In the generation of black: spleen is normal and chemically active, bLood has a bulge and heart is dominant.","In the generation of black: spleen is normal and chemically active, bLood has a bulge and heart is dominant.",False,"[{""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}]"
TCM_TEST_0045,test,同时，肝之疏泄正常，气机调畅，方能推动血液运行正常。,同时，[ORGAN] liver [/ORGAN]之[FUNCTION] free flow [/FUNCTION]正常，[PHYSIOLOGY] functional activities of Qi [/PHYSIOLOGY]调畅，方能推动[SUBSTANCE] blood [/SUBSTANCE]运行正常。,"Meanwhile, only when the liver functions properly in controlling normal flow of Qi, accompanied by regular functioning of Qi, can the blood flow smoothly.","At the same time, [FUNCTION] free follow [/FUNCTION] [PHYSIOLOGY] regular activities of Qi] [/PHYSIOLOGY] [/PHYSOLOGY] smooth to enable [SUBSTANCE] black[/SUBSTANCE] to function properly.","At the same time, free follow regular activities of Qi] smooth to enable black to function properly.","At the same time, free flow functional activities of Qi] smooth to enable black to function properly. Terminology: liver; blood.","At the same time, free follow regular activities of Qi] smooth to enable black to function properly.",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""疏泄"", ""en"": ""free flow"", ""type"": ""FUNCTION""}, {""zh"": ""气机"", ""en"": ""functional activities of Qi"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0046,test,在病理关系上，若肝不藏血，则心无所主，血液的运行必致失常。,在[PATHOLOGY] pathological [/PATHOLOGY]关系上，若[ORGAN] liver [/ORGAN]不[FUNCTION] storing blood [/FUNCTION]，则[ORGAN] heart [/ORGAN]无所主，[SUBSTANCE] blood [/SUBSTANCE]的运行必致失常。,"Pathologically, inability of the liver to store blood leads to failure of the heart to govern blood, thus resulting in irregular flow of blood.","In the [PATHOLOGY] pathological[/PATHOLOGY] relationship, if [ORGAN] River[/ORGAN] does not [FUNCTION] storing blood[/FUNCTION], the [ORGAN] heart[/ORGAN] has no ownership and the [SUBSTANCE] bLood[/SUBSTANCE] operates irregularly.","In the pathological relationship, if River does not storing blood, the heart has no ownership and the bLood operates irregularly.","In the pathological relationship, if liver does not storing blood, the heart has no ownership and the bLood operates irregularly.","In the pathological relationship, if River does not storing blood, the heart has no ownership and the bLood operates irregularly.",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""藏血"", ""en"": ""storing blood"", ""type"": ""FUNCTION""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0047,test,在气的生成方面：依赖于肺的呼吸功能和脾的运化功能，肺所吸入的清气和脾胃所运化的水谷精气，是组成气的主要物质基础。,在[SUBSTANCE] Qi [/SUBSTANCE]的生成方面：依赖于[ORGAN] lungs [/ORGAN]的[DIAGNOSIS] breath [/DIAGNOSIS]功能和[ORGAN] spleen [/ORGAN]的[FUNCTION] transportation and transformation [/FUNCTION]功能，[ORGAN] lungs [/ORGAN]所吸入的清[SUBSTANCE] Qi [/SUBSTANCE]和[ORGAN] spleen [/ORGAN][ORGAN] stomach [/ORGAN]所[FUNCTION] transportation and transformation [/FUNCTION]的[SUBSTANCE] food and drink [/SUBSTANCE][SUBSTANCE] essence Qi [/SUBSTANCE]，是组成[SUBSTANCE] Qi [/SUBSTANCE]的主要物质基础。,"In the former case, owing to respiratory function of the lungs and transporting-transforming function of the spleen, fresh air inhaled in the lungs and food essence derived from the spleen and stomach provide the main material basis for the formation of vital Qi of the body.",In the generation of [SUBSTANCE] Qi [/SUBSTANCE] [/ORGAN] [DIAGNOSIS] breath[/DIAGNOSIS] functions and [ORGANS] [/ORGAN] [FUNCTION] transportation and transfer [/FONCTION] functions [ORGAN] lungs[/ORGAN] [SUBSTAN] Qi [/SUBSTANCE] functions and [ORGAN] spleen [/ORGAN] stomach [/ORGAN] services [FUNCTION] transitation,In the generation of Qi breath functions and transportation and transfer functions lungs Qi functions and spleen stomach services transitation,In the generation of Qi breath functions and transportation and transformation functions lungs Qi functions and spleen stomach services transitation. Terminology: food and drink; essence Qi.,In the generation of Qi breath functions and transportation and transfer functions lungs Qi functions and spleen stomach services transitation,False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""呼吸"", ""en"": ""breath"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""运化"", ""en"": ""transportation and transformation"", ""type"": ""FUNCTION""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0048,test,在病理上，脾气虚损时，常可导致肺气不足；脾失健运，津液代谢障碍，水液停滞，则聚而生痰、成饮，多影响肺的宣降，而出现喘咳多痰的病变。,在[PATHOLOGY] pathological [/PATHOLOGY]上，[ORGAN] spleen [/ORGAN][PATHOLOGY] deficiency of Qi [/PATHOLOGY]损时，常可导致[SUBSTANCE] lung-Qi [/SUBSTANCE]不足；[ORGAN] spleen [/ORGAN]失健运，[SUBSTANCE] body fluids [/SUBSTANCE]代谢障碍，[ELEMENT] water [/ELEMENT]液停滞，则聚而生[PATHOLOGY] phlegm [/PATHOLOGY]、成饮，多影响[ORGAN] lungs [/ORGAN]的宣降，而出现[SYMPTOM] dyspnea [/SYMPTOM]咳多[PATHOLOGY] phlegm [/PATHOLOGY]的病变。,"As for pathological connections, insufficiency of the spleen-Qi usually brings about insufficiency of the lung-Qi; dysfunction of the spleen in transport leads to disorder of water metabolism and stagnancy of fluids, accumulated into phlegm and fluid-retention which mostly impair the dispersing and descending functions of the lungs, resulting in a morbid condition marked by dyspnea and cough with copious sputum.","At [PATHOLOGY] pathological[/PATHOLOGY], [ORGAN] spleen [/ORGAN] [PATHOLOGY] deficiency of Qi [/PATHOLOGY] losses often result in [SBSTANCE] lung-Qi [/SUBSTANCE] insufficiency; [ORGAN] spleen [/ORGAN] in poor health, [SUBSTANCE]","At pathological, spleen deficiency of Qi losses often result in lung-Qi insufficiency; spleen in poor health,","At pathological, spleen deficiency of Qi losses often result in lung-Qi insufficiency; spleen in poor health,. Terminology: body fluids; water; phlegm; lungs; dyspnea.","At pathological, spleen deficiency of Qi losses often result in lung-Qi insufficiency; spleen in poor health,",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气虚"", ""en"": ""deficiency of Qi"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺气"", ""en"": ""lung-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""痰"", ""en"": ""phlegm"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0049,test,"在水液代谢方面：肺为“水之上源”,肺通调水道的动能，有赖于肾的蒸腾气化；肾主水，亦有赖于肺的宣降和通调水道。","在[PHYSIOLOGY] water metabolism [/PHYSIOLOGY]方面：[ORGAN] lungs [/ORGAN]为“[ELEMENT] water [/ELEMENT]之上源”,[ORGAN] lungs [/ORGAN][FUNCTION] regulating water metabolism [/FUNCTION]的动能，有赖于[ORGAN] kidneys [/ORGAN]的蒸腾[SUBSTANCE] Qi [/SUBSTANCE]化；[ORGAN] kidneys [/ORGAN]主[ELEMENT] water [/ELEMENT]，亦有赖于[ORGAN] lungs [/ORGAN]的宣降和[FUNCTION] regulating water metabolism [/FUNCTION]。","In regard to water metabolism the lungs, as ""the upper source of fluid"" rely upon the kidney-Qi for support (especially its steaming activity). Conversely, the kidneys which dominate metabolism of body fluids also require support from the lungs (especially their function in descending Qi and clearing water passages).","In relation to [PHYSIOLOGY] water metabolism[/PHYSIOLOGY]: [ORGAN] lungs[/ORGAN] are sources above “[ELEMENT] water[/ELEMENT]”, [ORGAN] lungs [/ORGAN] [FUNCTION] relying on the kinetic energy of [ORGAN] Kidneys[/ORGAN] [/ORBSTANCE] Qi [/SUBSTANCE]; [ORGAN] Kidneys [/ORGAN] master [ELEMENT] water[/ELEMENT],","In relation to water metabolism: lungs are sources above “ water ”, lungs relying on the kinetic energy of Kidneys Qi; Kidneys master water,","In regulating water metabolism: lungs are sources above “ water ”, lungs relying on the kinetic energy of Kidneys Qi; Kidneys master water,","In relation to water metabolism: lungs are sources above “ water ”, lungs relying on the kinetic energy of Kidneys Qi; Kidneys master water,",False,"[{""zh"": ""水液代谢"", ""en"": ""water metabolism"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0050,test,在病理上，肺失宣肃，通调水道失职，必累及于肾，而至尿少、甚则水肿；肾的气化失司，水气上泛，可见喘呼，或咳逆倚息不得平卧。,在[PATHOLOGY] pathological [/PATHOLOGY]上，[ORGAN] lungs [/ORGAN]失宣肃，[FUNCTION] regulating water metabolism [/FUNCTION]失职，必累及于[ORGAN] kidneys [/ORGAN]，而至[FLUID] urine [/FLUID]少、甚则[SYMPTOM] edema [/SYMPTOM]；[ORGAN] kidneys [/ORGAN]的[SUBSTANCE] Qi [/SUBSTANCE]化失司，[ELEMENT] water [/ELEMENT][SUBSTANCE] Qi [/SUBSTANCE]上泛，可见[SYMPTOM] dyspnea [/SYMPTOM]呼，或咳逆倚息不得平卧。,"As to pathological changes, impairment of the dispersing and descending function of the lungs and their failure to clear and regulate water passages must affect the kidneys, thus giving rise to oliguria and even edema; while disturbance in functioning of the kidney-Qi with the retained fluid overflowing upward results in dyspnea, or gasping cough with inability to lie flat.","In [PATHOLOGY] pathological[/PATHOLOGY], [ORGAN] lungs[/ORGAN] incrimination [FUNCTION] regulating water metagolism[/FUNCTION] must be extended to [ORGAN] kidneys[/ORGAN] and to [FLUID] urine[/FLUID] less and more [SYMPTOM] emas[/SYMPTOM]; [SOBSTCANCE] Qi [/SUBSTANCE] [/SUBSTANCE] in [ORGAN] Qi [/ELEMENT] water [ELEMENT]","In pathological, lungs incrimination regulating water metagolism must be extended to kidneys and to urine less and more emas; Qi in Qi water","In pathological, lungs incrimination regulating water metabolism must be extended to kidneys and to urine less and more emas; Qi in Qi water. Terminology: edema; dyspnea.","In pathological, lungs incrimination regulating water metagolism must be extended to kidneys and to urine less and more emas; Qi in Qi water",False,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""水肿"", ""en"": ""edema"", ""type"": ""SYMPTOM""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0051,test,此外，肝脾在血的生成、贮藏及运行等方面亦有密切关系。,此外，[ORGAN] liver [/ORGAN][ORGAN] spleen [/ORGAN]在[SUBSTANCE] blood [/SUBSTANCE]的生成、贮藏及运行等方面亦有密切关系。,"Moreover, there is a close relation between the liver and spleen as far as formation, storage and circulation of blood are concerned.","In addition, there is a close relationship between the [ORGAN] River [/ORGAN] [ORGAN] Spleen [/ORGAN] in the generation, storage and operation of [SUBSTANCE] black[/SUBSTANCE].","In addition, there is a close relationship between the River Spleen in the generation, storage and operation of black.","In addition, there is a close relationship between the liver Spleen in the generation, storage and operation of black. Terminology: blood.","In addition, there is a close relationship between the River Spleen in the generation, storage and operation of black.",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0052,test,肝主疏泄，肾主封藏，两者相互制约、相反相成，此主要表现在月经和泄精等生理功能方面。,[ORGAN] liver [/ORGAN][FUNCTION] govern free flow of Qi [/FUNCTION]，[ORGAN] kidneys [/ORGAN]主封藏，两者相互制约、相反相成，此主要表现在[DIAGNOSIS] menstruation [/DIAGNOSIS]和泄[SUBSTANCE] essence [/SUBSTANCE]等[PHYSIOLOGY] physiological [/PHYSIOLOGY]功能方面。,"The liver governs normal flow of Qi and the kidneys, storage of essence, so both restrain and oppose each other and yet complement each other, all mainly manifested by such physiological functions as menstruation and seminal emission.","[ORGAN] River [/ORGAN] [FUNCTION] government free follow of Qi [/FUNCTION], [ORGAN]kidneys [/ORGAN] master seals, each of which are mutually constraining and averse, are mainly manifested in functions such as [DIAGNOSIS] menstruation [/DIAGNOSIS] and leakage [SUBSTANCE] etc. [PHYSIOLOGY] physiological [/PHYSIOLOGY] functions.","River government free follow of Qi, kidneys master seals, each of which are mutually constraining and averse, are mainly manifested in functions such as menstruation and leakage etc. physiological functions.","liver govern free flow of Qi, kidneys master seals, each of which are mutually constraining and averse, are mainly manifested in functions such as menstruation and leakage etc. physiological functions. Terminology: essence.","River government free follow of Qi, kidneys master seals, each of which are mutually constraining and averse, are mainly manifested in functions such as menstruation and leakage etc. physiological functions.",False,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""主疏泄"", ""en"": ""govern free flow of Qi"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""月经"", ""en"": ""menstruation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0053,test,"在生理上，脾为后天之本，气血生化之源；肾为先天之本，,藏精气。","在[PHYSIOLOGY] physiological [/PHYSIOLOGY]上，[ORGAN] spleen [/ORGAN]为后天之本，[SUBSTANCE] Qi and blood [/SUBSTANCE]生化之源；[ORGAN] kidneys [/ORGAN]为先天之本，,藏[SUBSTANCE] essence Qi [/SUBSTANCE]。","Consequently, production of Qi-blood by the spleen depends on the warming-invigorating action of the kidneys.","At [PHYSIOLOGY] physiological[/PHYSIOLOGY], [ORGAN] spleen [/ORGAN] is the source of the [SUBSTANCE] Qi and blood[/SUBSTANCE] biochemical; [ORGAN]kidneys [/ORGAN] is the original and is the source of [SUBSTANCE] meeting Qi [/SUBSTANCE].","At physiological, spleen is the source of the Qi and blood biochemical; kidneys is the original and is the source of meeting Qi.","At physiological, spleen is the source of the Qi and blood biochemical; kidneys is the original and is the source of meeting Qi. Terminology: essence Qi.","At physiological, spleen is the source of the Qi and blood biochemical; kidneys is the original and is the source of meeting Qi.",False,"[{""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0054,test,另外，脾的运化水液与肾的主水，两者相互配合，协同其他脏腑的功能，共同维持水液代谢的平衡。,另外，[ORGAN] spleen [/ORGAN]的[FUNCTION] transporting-transforming action on water [/FUNCTION]与[ORGAN] kidneys [/ORGAN]的主[ELEMENT] water [/ELEMENT]，两者相互配合，协同其他[ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM]的功能，共同维持[PHYSIOLOGY] water metabolism [/PHYSIOLOGY]的平衡。,"In addition, aided by other Zang-Fu organs, the spleen and the kidneys coordinate their respective functions (in conveying fluid and dominating water) so as to maintain the balance in metabolism of body fluids.","In addition, the [FONCTION] transfering action on water [/FONCTION] and [ORGAN] main [ELEMENT] water[/ELEMENT] [/ELEMENT] of [ORGAN] [/ORGAN], working together with other [ORGAN_SYSTEM] Zang-Fu orans[/ORGAN_SYSTEM], maintain the balance between [PHYSIOLOGY] water metabolism[/PHYSIOLOGY].","In addition, the transfering action on water and main water of, working together with other Zang-Fu orans, maintain the balance between water metabolism.","In addition, transporting-transforming action on water and main water of, working together with other Zang-Fu organs, maintain the balance between water metabolism. Terminology: spleen; kidneys.","In addition, the transfering action on water and main water of, working together with other Zang-Fu orans, maintain the balance between water metabolism.",False,"[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""运化水液"", ""en"": ""transporting-transforming action on water"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""水液代谢"", ""en"": ""water metabolism"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0055,test,"如先天不足，肾的温煦蒸腾作用虚弱，可影响脾的化生气血；后天失养，脾化生气血不足，则肾不能正常地“受五脏六腑之精而藏之”,可致肾中精气亏虚。","如先天不足，[ORGAN] kidneys [/ORGAN]的温煦蒸腾作用虚弱，可影响[ORGAN] spleen [/ORGAN]的化生[SUBSTANCE] Qi and blood [/SUBSTANCE]；后天失养，[ORGAN] spleen [/ORGAN]化生[SUBSTANCE] Qi and blood [/SUBSTANCE]不足，则[ORGAN] kidneys [/ORGAN]不能正常地“受[ORGAN_GROUP] five Zang-organs [/ORGAN_GROUP][ORGAN_GROUP] six Fu-organs [/ORGAN_GROUP]之[SUBSTANCE] essence [/SUBSTANCE]而藏之”,可致[ORGAN] kidneys [/ORGAN]中[SUBSTANCE] essence Qi [/SUBSTANCE]亏虚。","For example, congenital defect and weakness of the warming-invigorating action of the kidneys may impair the function of the spleen in generating Qi-blood, whereas lack of proper care after. birth and deficiency of Qi-blood produced by the spleen may lead to deficiency of the kidney-essence caused by failure of the kidneys to store the essence from other Zang-Fu-organs.",[ORGAN] Kidneys [/ORGAN] have a weak temperature evaporation effect that can affect [ORGAN] spleen[/ORGAN] Qi and blood[/SUBSTANCE]; [ORGAN] spleen[/ORGAN] Qui and bLood[/SUBSTANCE]; [ORGAN] spleen[/ORGAN] Qi and bLood[/SUBSTANCE] QUX Fu-organs] [/ORGAN] cannot normally “understand [ORGAN_GRUP] five Zang-organs] [/ORGAN_GROUP][ORGAN_GRUP] six Fu-organs],Kidneys have a weak temperature evaporation effect that can affect spleen Qi and blood; spleen Qui and bLood; spleen Qi and bLood QUX Fu-organs] cannot normally “understand five Zang-organs] six Fu-organs],Kidneys have a weak temperature evaporation effect that can affect spleen Qi and blood; spleen Qui and bLood; spleen Qi and bLood QUX Fu-organs] cannot normally “understand five Zang-organs] six Fu-organs]. Terminology: essence; essence Qi.,Kidneys have a weak temperature evaporation effect that can affect spleen Qi and blood; spleen Qui and bLood; spleen Qi and bLood QUX Fu-organs] cannot normally “understand five Zang-organs] six Fu-organs],False,"[{""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0056,test,从气的来源或气的生成来看，除与先天禀赋、后天饮食营养，以及自然环境等状况有关之外，均与肾、脾胃、肺的生理功能密切相关。,从[SUBSTANCE] Qi [/SUBSTANCE]的来源或[SUBSTANCE] Qi [/SUBSTANCE]的生成来看，除与先天禀赋、后天饮食营养，以及自然环境等状况有关之外，均与[ORGAN] kidneys [/ORGAN]、[ORGAN] spleen [/ORGAN][ORGAN] stomach [/ORGAN]、[ORGAN] lungs [/ORGAN]的[PHYSIOLOGY] physiological [/PHYSIOLOGY]功能密切相关。,"As regards the source or formation of Qi, it is closely related to the physiological functions of the kidneys, spleen, stomach and lungs in addition to innate andowment, acquired diet nutrition, and natural environment.","From the sources of [SUBSTANCE] Qi [/SUBSTANCE] or the generation of [SUBSTANCE] Qi [/SUBSTANCE], the functions of [PHYSIOLOGY] physiological[/PHYSIOLOGY] are closely related to the state of [ORGAN] kidneys [/ORGAN], [ORGAN] spleen [/ORGAN] stomach[/ORGAN], [ORGAN] lungs [/ORGAN] [/ORGAN].","From the sources of Qi or the generation of Qi, the functions of physiological are closely related to the state of kidneys, spleen stomach, lungs.","From the sources of Qi or the generation of Qi, the functions of physiological are closely related to the state of kidneys, spleen stomach, lungs.","From the sources of Qi or the generation of Qi, the functions of physiological are closely related to the state of kidneys, spleen stomach, lungs.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0057,test,气的防御作用，主要体现于护卫全身的肌表，防御外邪的入侵。,[SUBSTANCE] Qi [/SUBSTANCE]的防御作用，主要体现于护卫全身的肌表，防御[PATHOGEN] exogenous pathogens [/PATHOGEN]的入侵。,The defensive function of Qi is reflected mainly in protecting the body surface against external pathogens.,The defensive role of [SUBSTANCE] Qi [/SUBSTANCE] is mainly in the form of a watch to protect the body and to defend against [PATHOGEN] aggression by [PATHOGEN] [/PATHOGEN].,The defensive role of Qi is mainly in the form of a watch to protect the body and to defend against aggression by.,The defensive role of Qi is mainly in the form of a watch to protect the body and to defend against aggression by. Terminology: exogenous pathogens.,The defensive role of Qi is mainly in the form of a watch to protect the body and to defend against aggression by.,False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]"
