id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities
TCM_TEST_0045,test,同时，肝之疏泄正常，气机调畅，方能推动血液运行正常。,同时，[ORGAN] liver [/ORGAN]之[FUNCTION] free flow [/FUNCTION]正常，[PHYSIOLOGY] functional activities of Qi [/PHYSIOLOGY]调畅，方能推动[SUBSTANCE] blood [/SUBSTANCE]运行正常。,"Meanwhile, only when the liver functions properly in controlling normal flow of Qi, accompanied by regular functioning of Qi, can the blood flow smoothly.","At the same time, the free flow of the liver is normal, and the functional activities of Qi are moderated, thus promoting the normal functioning of the blood.","At the same time, the free flow of the liver is normal, and the functional activities of Qi are moderated, thus promoting the normal functioning of the blood.","At the same time, the free flow of the liver is normal, and the functional activities of Qi are moderated, thus promoting the normal functioning of the blood.","At the same time, the free flow of the liver is normal, and the functional activities of Qi are moderated, thus promoting the normal functioning of the blood.",True,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""疏泄"", ""en"": ""free flow"", ""type"": ""FUNCTION""}, {""zh"": ""气机"", ""en"": ""functional activities of Qi"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0046,test,在病理关系上，若肝不藏血，则心无所主，血液的运行必致失常。,在[PATHOLOGY] pathological [/PATHOLOGY]关系上，若[ORGAN] liver [/ORGAN]不[FUNCTION] storing blood [/FUNCTION]，则[ORGAN] heart [/ORGAN]无所主，[SUBSTANCE] blood [/SUBSTANCE]的运行必致失常。,"Pathologically, inability of the liver to store blood leads to failure of the heart to govern blood, thus resulting in irregular flow of blood.","In pathological terms, if the liver does not store blood, the heart will have no control over it, and the circulation of blood will be impaired.","In pathological terms, if the liver does not store blood, the heart will have no control over it, and the circulation of blood will be impaired.","In pathological terms, if the liver does not storing blood, the heart will have no control over it, and the circulation of blood will be impaired.","In pathological terms, if the liver does not storing blood, the heart will have no control over it, and the circulation of blood will be impaired.",True,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""藏血"", ""en"": ""storing blood"", ""type"": ""FUNCTION""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0047,test,在气的生成方面：依赖于肺的呼吸功能和脾的运化功能，肺所吸入的清气和脾胃所运化的水谷精气，是组成气的主要物质基础。,在[SUBSTANCE] Qi [/SUBSTANCE]的生成方面：依赖于[ORGAN] lungs [/ORGAN]的[DIAGNOSIS] breath [/DIAGNOSIS]功能和[ORGAN] spleen [/ORGAN]的[FUNCTION] transportation and transformation [/FUNCTION]功能，[ORGAN] lungs [/ORGAN]所吸入的清[SUBSTANCE] Qi [/SUBSTANCE]和[ORGAN] spleen [/ORGAN][ORGAN] stomach [/ORGAN]所[FUNCTION] transportation and transformation [/FUNCTION]的[SUBSTANCE] food and drink [/SUBSTANCE][SUBSTANCE] essence Qi [/SUBSTANCE]，是组成[SUBSTANCE] Qi [/SUBSTANCE]的主要物质基础。,"In the former case, owing to respiratory function of the lungs and transporting-transforming function of the spleen, fresh air inhaled in the lungs and food essence derived from the spleen and stomach provide the main material basis for the formation of vital Qi of the body.","In terms of production of Qi: depending on the function of breathing of the lungs and transport and transformation of the spleen, transport and transformation of food and drink by the lungs and the stomach.","In terms of production of Qi: depending on the function of breathing of the lungs and transport and transformation of the spleen, transport and transformation of food and drink by the lungs and the stomach.","In terms of production of Qi: depending on the function of breathing of the lungs and transportation and transformation of the spleen, transport and transformation of food and drink by the lungs and the stomach. Terminology: essence Qi.","In terms of production of Qi: depending on the function of breathing of the lungs and transportation and transformation of the spleen, transport and transformation of food and drink by the lungs and the stomach. Terminology: essence Qi.",True,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""呼吸"", ""en"": ""breath"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""运化"", ""en"": ""transportation and transformation"", ""type"": ""FUNCTION""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0048,test,在病理上，脾气虚损时，常可导致肺气不足；脾失健运，津液代谢障碍，水液停滞，则聚而生痰、成饮，多影响肺的宣降，而出现喘咳多痰的病变。,在[PATHOLOGY] pathological [/PATHOLOGY]上，[ORGAN] spleen [/ORGAN][PATHOLOGY] deficiency of Qi [/PATHOLOGY]损时，常可导致[SUBSTANCE] lung-Qi [/SUBSTANCE]不足；[ORGAN] spleen [/ORGAN]失健运，[SUBSTANCE] body fluids [/SUBSTANCE]代谢障碍，[ELEMENT] water [/ELEMENT]液停滞，则聚而生[PATHOLOGY] phlegm [/PATHOLOGY]、成饮，多影响[ORGAN] lungs [/ORGAN]的宣降，而出现[SYMPTOM] dyspnea [/SYMPTOM]咳多[PATHOLOGY] phlegm [/PATHOLOGY]的病变。,"As for pathological connections, insufficiency of the spleen-Qi usually brings about insufficiency of the lung-Qi; dysfunction of the spleen in transport leads to disorder of water metabolism and stagnancy of fluids, accumulated into phlegm and fluid-retention which mostly impair the dispersing and descending functions of the lungs, resulting in a morbid condition marked by dyspnea and cough with copious sputum.","In pathological terms, deficiency of the spleen often leads to deficiency of the lung-Qi due to impaired functioning of the spleen, dysfunction of the body fluid, stagnation of the water fluid due to accumulation of phlegm and drinking, which greatly affects the circulation of the lungs, resulting in symptoms.","In pathological terms, deficiency of the spleen often leads to deficiency of the lung-Qi due to impaired functioning of the spleen, dysfunction of the body fluid, stagnation of the water fluid due to accumulation of phlegm and drinking, which greatly affects the circulation of the lungs, resulting in symptoms.","In pathological terms, deficiency of Qi the spleen often leads to deficiency of the lung-Qi due to impaired functioning of the spleen, dysfunction of the body fluids, stagnation of the water fluid due to accumulation of phlegm and drinking, which greatly affects the circulation of the lungs, resulting in symptoms. Terminology: dyspnea.","In pathological terms, deficiency of Qi the spleen often leads to deficiency of the lung-Qi due to impaired functioning of the spleen, dysfunction of the body fluids, stagnation of the water fluid due to accumulation of phlegm and drinking, which greatly affects the circulation of the lungs, resulting in symptoms. Terminology: dyspnea.",True,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气虚"", ""en"": ""deficiency of Qi"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺气"", ""en"": ""lung-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""痰"", ""en"": ""phlegm"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0049,test,"在水液代谢方面：肺为“水之上源”,肺通调水道的动能，有赖于肾的蒸腾气化；肾主水，亦有赖于肺的宣降和通调水道。","在[PHYSIOLOGY] water metabolism [/PHYSIOLOGY]方面：[ORGAN] lungs [/ORGAN]为“[ELEMENT] water [/ELEMENT]之上源”,[ORGAN] lungs [/ORGAN][FUNCTION] regulating water metabolism [/FUNCTION]的动能，有赖于[ORGAN] kidneys [/ORGAN]的蒸腾[SUBSTANCE] Qi [/SUBSTANCE]化；[ORGAN] kidneys [/ORGAN]主[ELEMENT] water [/ELEMENT]，亦有赖于[ORGAN] lungs [/ORGAN]的宣降和[FUNCTION] regulating water metabolism [/FUNCTION]。","In regard to water metabolism the lungs, as ""the upper source of fluid"" rely upon the kidney-Qi for support (especially its steaming activity). Conversely, the kidneys which dominate metabolism of body fluids also require support from the lungs (especially their function in descending Qi and clearing water passages).","In terms of water metabolism, the lungs are the upper source of water, and the lungs are responsible for regulating water metabolism, depending on the distillation of the kidneys and Qi, and the kidneys are responsible for regulating the circulation and circulation of water.","In terms of water metabolism, the lungs are the upper source of water, and the lungs are responsible for regulating water metabolism, depending on the distillation of the kidneys and Qi, and the kidneys are responsible for regulating the circulation and circulation of water.","In terms of water metabolism, the lungs are the upper source of water, and the lungs are responsible for regulating water metabolism, depending on the distillation of the kidneys and Qi, and the kidneys are responsible for regulating the circulation and circulation of water.","In terms of water metabolism, the lungs are the upper source of water, and the lungs are responsible for regulating water metabolism, depending on the distillation of the kidneys and Qi, and the kidneys are responsible for regulating the circulation and circulation of water.",True,"[{""zh"": ""水液代谢"", ""en"": ""water metabolism"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0050,test,在病理上，肺失宣肃，通调水道失职，必累及于肾，而至尿少、甚则水肿；肾的气化失司，水气上泛，可见喘呼，或咳逆倚息不得平卧。,在[PATHOLOGY] pathological [/PATHOLOGY]上，[ORGAN] lungs [/ORGAN]失宣肃，[FUNCTION] regulating water metabolism [/FUNCTION]失职，必累及于[ORGAN] kidneys [/ORGAN]，而至[FLUID] urine [/FLUID]少、甚则[SYMPTOM] edema [/SYMPTOM]；[ORGAN] kidneys [/ORGAN]的[SUBSTANCE] Qi [/SUBSTANCE]化失司，[ELEMENT] water [/ELEMENT][SUBSTANCE] Qi [/SUBSTANCE]上泛，可见[SYMPTOM] dyspnea [/SYMPTOM]呼，或咳逆倚息不得平卧。,"As to pathological changes, impairment of the dispersing and descending function of the lungs and their failure to clear and regulate water passages must affect the kidneys, thus giving rise to oliguria and even edema; while disturbance in functioning of the kidney-Qi with the retained fluid overflowing upward results in dyspnea, or gasping cough with inability to lie flat.","In pathological pathology, deficiency of the lungs, dysfunction of the function of regulating water metabolism, leads to exhaustion of the kidneys, and even less urine, resulting in edema, dysfunction of the kidneys, and exhaustion of the water-Qi.","In pathological pathology, deficiency of the lungs, dysfunction of the function of regulating water metabolism, leads to exhaustion of the kidneys, and even less urine, resulting in edema, dysfunction of the kidneys, and exhaustion of the water-Qi.","In pathological pathology, deficiency of the lungs, dysfunction of the function of regulating water metabolism, leads to exhaustion of the kidneys, and even less urine, resulting in edema, dysfunction of the kidneys, and exhaustion of the water-Qi. Terminology: dyspnea.","In pathological pathology, deficiency of the lungs, dysfunction of the function of regulating water metabolism, leads to exhaustion of the kidneys, and even less urine, resulting in edema, dysfunction of the kidneys, and exhaustion of the water-Qi. Terminology: dyspnea.",True,"[{""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""水肿"", ""en"": ""edema"", ""type"": ""SYMPTOM""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0051,test,此外，肝脾在血的生成、贮藏及运行等方面亦有密切关系。,此外，[ORGAN] liver [/ORGAN][ORGAN] spleen [/ORGAN]在[SUBSTANCE] blood [/SUBSTANCE]的生成、贮藏及运行等方面亦有密切关系。,"Moreover, there is a close relation between the liver and spleen as far as formation, storage and circulation of blood are concerned.","In addition, the liver and spleen are closely related in the production, storage and circulation of blood.","In addition, the liver and spleen are closely related in the production, storage and circulation of blood.","In addition, the liver and spleen are closely related in the production, storage and circulation of blood.","In addition, the liver and spleen are closely related in the production, storage and circulation of blood.",True,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0052,test,肝主疏泄，肾主封藏，两者相互制约、相反相成，此主要表现在月经和泄精等生理功能方面。,[ORGAN] liver [/ORGAN][FUNCTION] govern free flow of Qi [/FUNCTION]，[ORGAN] kidneys [/ORGAN]主封藏，两者相互制约、相反相成，此主要表现在[DIAGNOSIS] menstruation [/DIAGNOSIS]和泄[SUBSTANCE] essence [/SUBSTANCE]等[PHYSIOLOGY] physiological [/PHYSIOLOGY]功能方面。,"The liver governs normal flow of Qi and the kidneys, storage of essence, so both restrain and oppose each other and yet complement each other, all mainly manifested by such physiological functions as menstruation and seminal emission.","The liver governs the free flow of Qi and the kidneys are the main reservoirs, which are mutually constrained and vice versa. This is mainly manifested in physiological functions such as menstruation and excretion of essence.","The liver governs the free flow of Qi and the kidneys are the main reservoirs, which are mutually constrained and vice versa. This is mainly manifested in physiological functions such as menstruation and excretion of essence.","The liver govern free flow of Qi and the kidneys are the main reservoirs, which are mutually constrained and vice versa. This is mainly manifested in physiological functions such as menstruation and excretion of essence.","The liver govern free flow of Qi and the kidneys are the main reservoirs, which are mutually constrained and vice versa. This is mainly manifested in physiological functions such as menstruation and excretion of essence.",True,"[{""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}, {""zh"": ""主疏泄"", ""en"": ""govern free flow of Qi"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""月经"", ""en"": ""menstruation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0053,test,"在生理上，脾为后天之本，气血生化之源；肾为先天之本，,藏精气。","在[PHYSIOLOGY] physiological [/PHYSIOLOGY]上，[ORGAN] spleen [/ORGAN]为后天之本，[SUBSTANCE] Qi and blood [/SUBSTANCE]生化之源；[ORGAN] kidneys [/ORGAN]为先天之本，,藏[SUBSTANCE] essence Qi [/SUBSTANCE]。","Consequently, production of Qi-blood by the spleen depends on the warming-invigorating action of the kidneys.","In physiological terms, the spleen is the source of the afterlife, the body of Qi and blood, and the kidneys are the source of the afterlife, and the essence of Qi is stored in them.","In physiological terms, the spleen is the source of the afterlife, the body of Qi and blood, and the kidneys are the source of the afterlife, and the essence of Qi is stored in them.","In physiological terms, the spleen is the source of the afterlife, the body of Qi and blood, and the kidneys are the source of the afterlife, and the essence Qi is stored in them.","In physiological terms, the spleen is the source of the afterlife, the body of Qi and blood, and the kidneys are the source of the afterlife, and the essence Qi is stored in them.",True,"[{""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0054,test,另外，脾的运化水液与肾的主水，两者相互配合，协同其他脏腑的功能，共同维持水液代谢的平衡。,另外，[ORGAN] spleen [/ORGAN]的[FUNCTION] transporting-transforming action on water [/FUNCTION]与[ORGAN] kidneys [/ORGAN]的主[ELEMENT] water [/ELEMENT]，两者相互配合，协同其他[ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM]的功能，共同维持[PHYSIOLOGY] water metabolism [/PHYSIOLOGY]的平衡。,"In addition, aided by other Zang-Fu organs, the spleen and the kidneys coordinate their respective functions (in conveying fluid and dominating water) so as to maintain the balance in metabolism of body fluids.","In addition, the spleen's transporting-transforming action on water and the kidney's chief water-element work together in coordination with other Zang-Fu organs, together maintaining the balance of water metabolism.","In addition, the spleen's transporting-transforming action on water and the kidney's chief water-element work together in coordination with other Zang-Fu organs, together maintaining the balance of water metabolism.","In addition, the spleen's transporting-transforming action on water and the kidney's chief water-element work together in coordination with other Zang-Fu organs, together maintaining the balance of water metabolism.","In addition, the spleen's transporting-transforming action on water and the kidney's chief water-element work together in coordination with other Zang-Fu organs, together maintaining the balance of water metabolism.",True,"[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""运化水液"", ""en"": ""transporting-transforming action on water"", ""type"": ""FUNCTION""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""水液代谢"", ""en"": ""water metabolism"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0055,test,"如先天不足，肾的温煦蒸腾作用虚弱，可影响脾的化生气血；后天失养，脾化生气血不足，则肾不能正常地“受五脏六腑之精而藏之”,可致肾中精气亏虚。","如先天不足，[ORGAN] kidneys [/ORGAN]的温煦蒸腾作用虚弱，可影响[ORGAN] spleen [/ORGAN]的化生[SUBSTANCE] Qi and blood [/SUBSTANCE]；后天失养，[ORGAN] spleen [/ORGAN]化生[SUBSTANCE] Qi and blood [/SUBSTANCE]不足，则[ORGAN] kidneys [/ORGAN]不能正常地“受[ORGAN_GROUP] five Zang-organs [/ORGAN_GROUP][ORGAN_GROUP] six Fu-organs [/ORGAN_GROUP]之[SUBSTANCE] essence [/SUBSTANCE]而藏之”,可致[ORGAN] kidneys [/ORGAN]中[SUBSTANCE] essence Qi [/SUBSTANCE]亏虚。","For example, congenital defect and weakness of the warming-invigorating action of the kidneys may impair the function of the spleen in generating Qi-blood, whereas lack of proper care after. birth and deficiency of Qi-blood produced by the spleen may lead to deficiency of the kidney-essence caused by failure of the kidneys to store the essence from other Zang-Fu-organs.","When the kidneys are inadequate at birth, the function of the kidneys to evaporate the spleen can be impaired by the formation of Qi and blood, and afterwards, when the spleen and blood are inadequate, the kidneys are unable to absorb the essence of the five Zang-GROUP and six Fu-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP","When the kidneys are inadequate at birth, the function of the kidneys to evaporate the spleen can be impaired by the formation of Qi and blood, and afterwards, when the spleen and blood are inadequate, the kidneys are unable to absorb the essence of the five Zang-GROUP and six Fu-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP","When the kidneys are inadequate at birth, the function of the kidneys to evaporate the spleen can be impaired by the formation of Qi and blood, and afterwards, when the spleen and blood are inadequate, the kidneys are unable to absorb the essence Qi of the five Zang-organs six Fu-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP. Terminology: six Fu-organs.","When the kidneys are inadequate at birth, the function of the kidneys to evaporate the spleen can be impaired by the formation of Qi and blood, and afterwards, when the spleen and blood are inadequate, the kidneys are unable to absorb the essence Qi of the five Zang-organs six Fu-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP-GROUP. Terminology: six Fu-organs.",True,"[{""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0056,test,从气的来源或气的生成来看，除与先天禀赋、后天饮食营养，以及自然环境等状况有关之外，均与肾、脾胃、肺的生理功能密切相关。,从[SUBSTANCE] Qi [/SUBSTANCE]的来源或[SUBSTANCE] Qi [/SUBSTANCE]的生成来看，除与先天禀赋、后天饮食营养，以及自然环境等状况有关之外，均与[ORGAN] kidneys [/ORGAN]、[ORGAN] spleen [/ORGAN][ORGAN] stomach [/ORGAN]、[ORGAN] lungs [/ORGAN]的[PHYSIOLOGY] physiological [/PHYSIOLOGY]功能密切相关。,"As regards the source or formation of Qi, it is closely related to the physiological functions of the kidneys, spleen, stomach and lungs in addition to innate andowment, acquired diet nutrition, and natural environment.","From the point of view of the source of Qi or the production of Qi, they are closely related to the physiological function of the kidneys, spleen, stomach, lungs, in addition to being related to pre-natal endowment, post-natal nutrition, and other conditions of the natural environment.","From the point of view of the source of Qi or the production of Qi, they are closely related to the physiological function of the kidneys, spleen, stomach, lungs, in addition to being related to pre-natal endowment, post-natal nutrition, and other conditions of the natural environment.","From the point of view of the source of Qi or the production of Qi, they are closely related to the physiological function of the kidneys, spleen, stomach, lungs, in addition to being related to pre-natal endowment, post-natal nutrition, and other conditions of the natural environment.","From the point of view of the source of Qi or the production of Qi, they are closely related to the physiological function of the kidneys, spleen, stomach, lungs, in addition to being related to pre-natal endowment, post-natal nutrition, and other conditions of the natural environment.",True,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0057,test,气的防御作用，主要体现于护卫全身的肌表，防御外邪的入侵。,[SUBSTANCE] Qi [/SUBSTANCE]的防御作用，主要体现于护卫全身的肌表，防御[PATHOGEN] exogenous pathogens [/PATHOGEN]的入侵。,The defensive function of Qi is reflected mainly in protecting the body surface against external pathogens.,The defensive function of Qi is primarily to protect the muscular surface of the whole body from invasion by exogenous pathogens.,The defensive function of Qi is primarily to protect the muscular surface of the whole body from invasion by exogenous pathogens.,The defensive function of Qi is primarily to protect the muscular surface of the whole body from invasion by exogenous pathogens.,The defensive function of Qi is primarily to protect the muscular surface of the whole body from invasion by exogenous pathogens.,True,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0058,test,如气、血、津液的生成，都需要将饮食物转化成水谷之精气，然后再化生成气、血、津液等；津液经过代谢，转化成汗液和尿液；饮食物经过消化和吸收后，其残渣转化成糟粕等，都是气化作用的具体表现。,如[SUBSTANCE] Qi [/SUBSTANCE]、[SUBSTANCE] blood [/SUBSTANCE]、[SUBSTANCE] body fluids [/SUBSTANCE]的生成，都需要将[SUBSTANCE] foodstuff [/SUBSTANCE]转化成[SUBSTANCE] food and drink [/SUBSTANCE]之[SUBSTANCE] essence Qi [/SUBSTANCE]，然后再化生成[SUBSTANCE] Qi [/SUBSTANCE]、[SUBSTANCE] blood [/SUBSTANCE]、[SUBSTANCE] body fluids [/SUBSTANCE]等；[SUBSTANCE] body fluids [/SUBSTANCE]经过代谢，转化成[FLUID] sweat [/FLUID]液和[FLUID] urine [/FLUID]液；[SUBSTANCE] foodstuff [/SUBSTANCE]经过消化和吸收后，其残渣转化成糟粕等，都是[SUBSTANCE] Qi [/SUBSTANCE]化作用的具体表现。,"For instance, the essence derived from the food and drink is transformed into Qi, blood and body fluids, the body fluids after being metabolized are converted into sweat and urine, and the residues of food after digestion and absorption are turned into feces, etc. All these processes are concrete manifestations of the transforming action of Qi.","For example, it is necessary to convert foodstuffs into the essence of food and drink, Qi, and then to produce Qi, blood, body fluids, etc.","For example, it is necessary to convert foodstuffs into the essence of food and drink, Qi, and then to produce Qi, blood, body fluids, etc.","For example, it is necessary to convert foodstuffs into the essence Qi of food and drink, Qi, and then to produce Qi, blood, body fluids, etc. Terminology: sweat; urine.","For example, it is necessary to convert foodstuffs into the essence Qi of food and drink, Qi, and then to produce Qi, blood, body fluids, etc. Terminology: sweat; urine.",True,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""饮食物"", ""en"": ""foodstuff"", ""type"": ""SUBSTANCE""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""汗"", ""en"": ""sweat"", ""type"": ""FLUID""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}]"
TCM_TEST_0059,test,元气具存推动人体的生长和发育，温煦和激发各个脏腑、经络等组织器官的生理活动的作用。,[SUBSTANCE] primordial Qi [/SUBSTANCE]具存推动人体的生长和发育，温煦和激发各个[ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM]、[MERIDIAN] meridians and collaterals [/MERIDIAN]等组织器官的[PHYSIOLOGY] physiological [/PHYSIOLOGY]活动的作用。,"The primordial Qi possesses the functions of promoting growth and development of the body, warming and activating all Zang-Fu organs, channels and collaterals and other structures.","The primordial Qi has the function of promoting growth and development of the human body and of warming and stimulating the physiological activities of various organs, such as the Zang-Fu organs, meridians and collaterals.","The primordial Qi has the function of promoting growth and development of the human body and of warming and stimulating the physiological activities of various organs, such as the Zang-Fu organs, meridians and collaterals.","The primordial Qi has the function of promoting growth and development of the human body and of warming and stimulating the physiological activities of various organs, such as the Zang-Fu organs, meridians and collaterals.","The primordial Qi has the function of promoting growth and development of the human body and of warming and stimulating the physiological activities of various organs, such as the Zang-Fu organs, meridians and collaterals.",True,"[{""zh"": ""元气"", ""en"": ""primordial Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""经络"", ""en"": ""meridians and collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}]"
