id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities,entities_eval,entities_model,entities_gold
TCM_TEST_0042,test,肝藏血功能失常可影响月经。,肝藏血功能失常可影响月经。,Dysfunction of the liver in storing blood can affect menstruation.,Hepatocytopenic dysfunction can affect the menstrual cycle.,Hepatocytopenic dysfunction can affect the menstrual cycle.,Hepatocytopenic dysfunction can affect the menstruation cycle.,Hepatocytopenic dysfunction can affect the menstrual cycle.,False,"[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""月经"", ""en"": ""menstruation"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""月经"", ""en"": ""menstruation"", ""type"": ""DIAGNOSIS""}]",[],"[{""zh"": ""肝藏血"", ""en"": ""liver storing blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""月经"", ""en"": ""menstruation"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0043,test,肝血不足可使筋脉失养。,[PATHOGENESIS] insufficiency of liver blood [/PATHOGENESIS]可使[DIAGNOSIS] tendons and vessels [/DIAGNOSIS]失养。,Insufficiency of liver blood can deprive tendons and vessels of nourishment.,[PATHOGENESIS] insufficiency of liver blood [/PATHOGENESIS] can lead to malnutrition of [DIAGNOSIS] tendons and vessels [/DIAGNOSIS].,insufficiency of liver blood can lead to malnutrition of tendons and vessels.,insufficiency of liver blood can lead to malnutrition of tendons and vessels.,insufficiency of liver blood can lead to malnutrition of tendons and vessels.,False,"[{""zh"": ""肝血不足"", ""en"": ""insufficiency of liver blood"", ""type"": ""PATHOGENESIS""}, {""zh"": ""筋脉"", ""en"": ""tendons and vessels"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肝血不足"", ""en"": ""insufficiency of liver blood"", ""type"": ""PATHOGENESIS""}, {""zh"": ""筋脉"", ""en"": ""tendons and vessels"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肝血不足"", ""en"": ""insufficiency of liver blood"", ""type"": ""PATHOGENESIS""}, {""zh"": ""筋脉"", ""en"": ""tendons and vessels"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肝血不足"", ""en"": ""insufficiency of liver blood"", ""type"": ""PATHOGENESIS""}, {""zh"": ""筋脉"", ""en"": ""tendons and vessels"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0044,test,肾精充足则髓海得养。,[SUBSTANCE] kidney essence [/SUBSTANCE]充足则髓海得养。,"When kidney essence is sufficient, the sea of marrow is nourished.",[SUBSTANCE] Kidney essence [/SUBSTANCE] is abundant and myelinated.,Kidney essence is abundant and myelinated.,Kidney essence is abundant and myelinated.,Kidney essence is abundant and myelinated.,False,"[{""zh"": ""肾精"", ""en"": ""kidney essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""髓海"", ""en"": ""sea of marrow"", ""type"": ""PATHOGENESIS""}]","[{""zh"": ""肾精"", ""en"": ""kidney essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""髓海"", ""en"": ""sea of marrow"", ""type"": ""PATHOGENESIS""}]","[{""zh"": ""肾精"", ""en"": ""kidney essence"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""肾精"", ""en"": ""kidney essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""髓海"", ""en"": ""sea of marrow"", ""type"": ""PATHOGENESIS""}]"
TCM_TEST_0045,test,肾气不固可导致二便失约。,[DIAGNOSIS] insecurity of kidney Qi [/DIAGNOSIS]可导致二便失约。,Insecurity of kidney Qi can lead to failure to restrain urination and defecation.,[DIAGNOSIS] insecurity of kidney Qi [/DIAGNOSIS] can lead to failure of the kidney.,insecurity of kidney Qi can lead to failure of the kidney.,insecurity of kidney Qi can lead to failure of the kidney.,insecurity of kidney Qi can lead to failure of the kidney.,False,"[{""zh"": ""肾气不固"", ""en"": ""insecurity of kidney Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""二便"", ""en"": ""urination and defecation"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾气不固"", ""en"": ""insecurity of kidney Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""二便"", ""en"": ""urination and defecation"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾气不固"", ""en"": ""insecurity of kidney Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肾气不固"", ""en"": ""insecurity of kidney Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""二便"", ""en"": ""urination and defecation"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0046,test,小儿乳食不节容易损伤脾胃。,[DIAGNOSIS] children [/DIAGNOSIS]乳食不节容易损伤[DIAGNOSIS] spleen and stomach [/DIAGNOSIS]。,Improper feeding in children easily impairs the spleen and stomach.,[DIAGNOSIS] children [/DIAGNOSIS] Breastfeeding failure is prone to damage [DIAGNOSIS] spleen and stomach [/DIAGNOSIS].,children Breastfeeding failure is prone to damage spleen and stomach.,children Breastfeeding failure is prone to damage spleen and stomach.,children Breastfeeding failure is prone to damage spleen and stomach.,False,"[{""zh"": ""乳食不节"", ""en"": ""improper feeding"", ""type"": ""CONCEPT""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""乳食不节"", ""en"": ""improper feeding"", ""type"": ""CONCEPT""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]","[{""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""乳食不节"", ""en"": ""improper feeding"", ""type"": ""CONCEPT""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾胃"", ""en"": ""spleen and stomach"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}]"
TCM_TEST_0047,test,小儿冷暖失调容易感受外邪。,[DIAGNOSIS] children [/DIAGNOSIS]冷暖失调容易感受[PATHOGEN] exogenous pathogens [/PATHOGEN]。,Poor regulation of cold and warmth in children makes them susceptible to exogenous pathogens.,[DIAGNOSIS] children [/DIAGNOSIS] Cold-heat disorders are susceptible to [PATHOGEN] exogenous pathogens [/PATHOGEN].,children Cold-heat disorders are susceptible to exogenous pathogens.,children Cold-heat disorders are susceptible to exogenous pathogens.,children Cold-heat disorders are susceptible to exogenous pathogens.,False,"[{""zh"": ""冷暖失调"", ""en"": ""poor regulation of cold and warmth"", ""type"": ""CONCEPT""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""冷暖失调"", ""en"": ""poor regulation of cold and warmth"", ""type"": ""CONCEPT""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]","[{""zh"": ""冷暖失调"", ""en"": ""poor regulation of cold and warmth"", ""type"": ""CONCEPT""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}, {""zh"": ""小儿"", ""en"": ""children"", ""type"": ""DIAGNOSIS""}, {""zh"": ""外"", ""en"": ""exterior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0048,test,疮疡初起应辨别毒邪盛衰。,疮疡初起应辨别[DIAGNOSIS] pathogenic toxins [/DIAGNOSIS]盛衰。,"At the onset of sores and ulcers, the strength of pathogenic toxins should be differentiated.",Early detection of pathogenic toxins [/DIAGNOSIS] should be initiated.,Early detection of pathogenic toxins should be initiated.,Early detection of pathogenic toxins should be initiated.,Early detection of pathogenic toxins should be initiated.,False,"[{""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""毒邪"", ""en"": ""pathogenic toxins"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""毒邪"", ""en"": ""pathogenic toxins"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""毒邪"", ""en"": ""pathogenic toxins"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""疮疡"", ""en"": ""sores and ulcers"", ""type"": ""DIAGNOSIS""}, {""zh"": ""毒邪"", ""en"": ""pathogenic toxins"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0049,test,外科辨证应结合局部症状和全身证候。,[SYNDROME] surgical syndrome differentiation [/SYNDROME]应结合局部症状和全身证候。,Surgical syndrome differentiation should combine local symptoms with systemic manifestations.,[SYNDROME] Surgical syndrome differentiation [/SYNDROME] should be combined with local symptoms and full body confirmation.,Surgical syndrome differentiation should be combined with local symptoms and full body confirmation.,Surgical syndrome differentiation should be combined with local symptoms and full body confirmation.,Surgical syndrome differentiation should be combined with local symptoms and full body confirmation.,False,"[{""zh"": ""外科辨证"", ""en"": ""surgical syndrome differentiation"", ""type"": ""SYNDROME""}, {""zh"": ""局部症状"", ""en"": ""local symptoms"", ""type"": ""SYMPTOM""}, {""zh"": ""全身证候"", ""en"": ""systemic manifestations"", ""type"": ""SYNDROME""}]","[{""zh"": ""外科辨证"", ""en"": ""surgical syndrome differentiation"", ""type"": ""SYNDROME""}, {""zh"": ""局部症状"", ""en"": ""local symptoms"", ""type"": ""SYMPTOM""}, {""zh"": ""全身证候"", ""en"": ""systemic manifestations"", ""type"": ""SYNDROME""}]","[{""zh"": ""外科辨证"", ""en"": ""surgical syndrome differentiation"", ""type"": ""SYNDROME""}]","[{""zh"": ""外科辨证"", ""en"": ""surgical syndrome differentiation"", ""type"": ""SYNDROME""}, {""zh"": ""局部症状"", ""en"": ""local symptoms"", ""type"": ""SYMPTOM""}, {""zh"": ""全身证候"", ""en"": ""systemic manifestations"", ""type"": ""SYNDROME""}, {""zh"": ""外"", ""en"": ""exterior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0050,test,脓腐脱尽后应促进生肌收口。,[DIAGNOSIS] pus [/DIAGNOSIS]腐脱尽后应促进生肌收口。,"After pus and slough are removed, granulation growth and wound closure should be promoted.",[DIAGNOSIS] pus [/DIAGNOSIS] should be promoted after decomposition.,pus should be promoted after decomposition.,pus should be promoted after decomposition.,pus should be promoted after decomposition.,False,"[{""zh"": ""脓腐"", ""en"": ""pus and slough"", ""type"": ""PATHOGENESIS""}, {""zh"": ""生肌"", ""en"": ""granulation growth"", ""type"": ""DIAGNOSIS""}, {""zh"": ""收口"", ""en"": ""wound closure"", ""type"": ""TISSUE""}, {""zh"": ""脓"", ""en"": ""pus"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""脓腐"", ""en"": ""pus and slough"", ""type"": ""PATHOGENESIS""}, {""zh"": ""生肌"", ""en"": ""granulation growth"", ""type"": ""DIAGNOSIS""}, {""zh"": ""收口"", ""en"": ""wound closure"", ""type"": ""TISSUE""}, {""zh"": ""脓"", ""en"": ""pus"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""脓"", ""en"": ""pus"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""脓腐"", ""en"": ""pus and slough"", ""type"": ""PATHOGENESIS""}, {""zh"": ""生肌"", ""en"": ""granulation growth"", ""type"": ""DIAGNOSIS""}, {""zh"": ""收口"", ""en"": ""wound closure"", ""type"": ""TISSUE""}, {""zh"": ""脓"", ""en"": ""pus"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0051,test,藏象反映内脏功能在体表的表现。,藏象反映内脏功能在[DIAGNOSIS] body surface [/DIAGNOSIS]的表现。,Viscera manifestations reflect the functions of internal organs on the body surface.,Tibetans reflect the functioning of the internal organs on the surface of the body [/DIAGNOSIS].,Tibetans reflect the functioning of the internal organs on the surface of the body.,Tibetans reflect the functioning of the internal organs on the body surface of the body.,Tibetans reflect the functioning of the internal organs on the surface of the body.,False,"[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}, {""zh"": ""藏象"", ""en"": ""viscera manifestations"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}, {""zh"": ""藏象"", ""en"": ""viscera manifestations"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""内脏功能"", ""en"": ""internal organ functions"", ""type"": ""DIAGNOSIS""}, {""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}, {""zh"": ""藏象"", ""en"": ""viscera manifestations"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0052,test,脏腑功能失调可通过外在征象表现出来。,[DIAGNOSIS] Zang-Fu dysfunction [/DIAGNOSIS]可通过外在征象表现出来。,Dysfunction of Zang-Fu organs can appear through external manifestations.,[DIAGNOSIS] Zang-Fu dysfunction [/DIAGNOSIS] is manifested by external signals.,Zang-Fu dysfunction is manifested by external signals.,Zang-Fu dysfunction is manifested by external signals.,Zang-Fu dysfunction is manifested by external signals.,False,"[{""zh"": ""外在征象"", ""en"": ""external manifestations"", ""type"": ""DIAGNOSIS""}, {""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]","[{""zh"": ""外在征象"", ""en"": ""external manifestations"", ""type"": ""DIAGNOSIS""}, {""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]","[{""zh"": ""脏腑功能失调"", ""en"": ""Zang-Fu dysfunction"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""脏腑功能失调"", ""en"": ""Zang-Fu dysfunction"", ""type"": ""DIAGNOSIS""}, {""zh"": ""外在征象"", ""en"": ""external manifestations"", ""type"": ""DIAGNOSIS""}, {""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]"
TCM_TEST_0053,test,五脏以藏精气为主要功能。,[ORGAN_GROUP] five Zang-organs [/ORGAN_GROUP]以藏[SUBSTANCE] vital essence [/SUBSTANCE]为主要功能。,The five Zang-organs mainly function to store vital essence.,[ORGAN_GROUP] five Zang-organs [/ORGAN_GROUP] in Tibetan [SUBSTANCE] vital essence [/SUBSTANCE] as the main function.,five Zang-organs in Tibetan vital essence as the main function.,five Zang-organs in Tibetan vital essence as the main function.,five Zang-organs in Tibetan vital essence as the main function.,False,"[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精气"", ""en"": ""vital essence"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精气"", ""en"": ""vital essence"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精气"", ""en"": ""vital essence"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精气"", ""en"": ""vital essence"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0054,test,六腑以传化水谷为主要功能。,[ORGAN_GROUP] six Fu-organs [/ORGAN_GROUP]以传化[SUBSTANCE] food and drink [/SUBSTANCE]为主要功能。,The six Fu-organs mainly function to transport and transform food and drink.,[ORGAN_GROUP] six Fu-organs [/ORGAN_GROUP] serve as the primary function for the transmission of [SUBSTANCE] food and drink [/SUBSTANCE].,six Fu-organs serve as the primary function for the transmission of food and drink.,six Fu-organs serve as the primary function for the transmission of food and drink.,six Fu-organs serve as the primary function for the transmission of food and drink.,False,"[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0055,test,五脏功能正常则精气充盛。,[ORGAN_GROUP] five Zang-organs [/ORGAN_GROUP]功能正常则[SUBSTANCE] vital essence [/SUBSTANCE]充盛。,Normal functions of the five Zang-organs allow vital essence to be abundant.,[ORGAN_GROUP] five Zang-organs [/ORGAN_GROUP] function normally while [SUBSTANCE] vital essence [/SUBSTANCE] is abundant.,five Zang-organs function normally while vital essence is abundant.,five Zang-organs function normally while vital essence is abundant.,five Zang-organs function normally while vital essence is abundant.,False,"[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精气"", ""en"": ""vital essence"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精气"", ""en"": ""vital essence"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精气"", ""en"": ""vital essence"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""五脏"", ""en"": ""five Zang-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""精气"", ""en"": ""vital essence"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0056,test,六腑通降正常则水谷传化顺畅。,[ORGAN_GROUP] six Fu-organs [/ORGAN_GROUP][DIAGNOSIS] descending and free passage [/DIAGNOSIS]正常则[SUBSTANCE] food and drink [/SUBSTANCE]传化顺畅。,Normal descending and free passage of the six Fu-organs enables smooth transformation of food and drink.,[ORGAN_GROUP] six Fu-organs [/ORGAN_GROUP][DIAGNOSIS] descending and free passage [/DIAGNOSIS] are normal and [SUBSTANCE] food and drink [/SUBSTANCE] are transmitted sequentially.,six Fu-organs descending and free passage are normal and food and drink are transmitted sequentially.,six Fu-organs descending and free passage are normal and food and drink are transmitted sequentially.,six Fu-organs descending and free passage are normal and food and drink are transmitted sequentially.,False,"[{""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""通降"", ""en"": ""descending and free passage"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""通降"", ""en"": ""descending and free passage"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""通降"", ""en"": ""descending and free passage"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""六腑"", ""en"": ""six Fu-organs"", ""type"": ""ORGAN_GROUP""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""通降"", ""en"": ""descending and free passage"", ""type"": ""DIAGNOSIS""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0057,test,心阳温煦血脉以维持血行。,[DIAGNOSIS] Heart Yang [/DIAGNOSIS]温煦血脉以维持血行。,Heart Yang warms the blood vessels to maintain blood circulation.,[DIAGNOSIS] Heart Yang [/DIAGNOSIS] warms the blood vessels to maintain blood flow.,Heart Yang warms the blood vessels to maintain blood flow.,Heart Yang warms the blood vessels to maintain blood flow.,Heart Yang warms the blood vessels to maintain blood flow.,False,"[{""zh"": ""血行"", ""en"": ""blood circulation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心阳"", ""en"": ""Heart Yang"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""血行"", ""en"": ""blood circulation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心阳"", ""en"": ""Heart Yang"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""心阳"", ""en"": ""Heart Yang"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""血脉"", ""en"": ""blood and vessels"", ""type"": ""TISSUE""}, {""zh"": ""血行"", ""en"": ""blood circulation"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心阳"", ""en"": ""Heart Yang"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]"
TCM_TEST_0058,test,心血充足则心神得养。,[SUBSTANCE] heart blood [/SUBSTANCE]充足则[DIAGNOSIS] mind [/DIAGNOSIS]得养。,"When heart blood is sufficient, the mind is nourished.",[SUBSTANCE] heart blood [/SUBSTANCE] is abundant and [DIAGNOSIS] mind [/DIAGNOSIS] is nourished.,heart blood is abundant and mind is nourished.,heart blood is abundant and mind is nourished.,heart blood is abundant and mind is nourished.,False,"[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心血"", ""en"": ""heart blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}]","[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心血"", ""en"": ""heart blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}]","[{""zh"": ""心血"", ""en"": ""heart blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""心神得养"", ""en"": ""mind is nourished"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心血"", ""en"": ""heart blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}]"
TCM_TEST_0059,test,肺宣发功能使津液布散于体表。,肺宣发功能使[SUBSTANCE] body fluids [/SUBSTANCE]布散于[DIAGNOSIS] body surface [/DIAGNOSIS]。,The dispersing function of the lungs distributes body fluids to the body surface.,The function of pulmonary propagation is to disperse body fluids on the surface of the body.,The function of pulmonary propagation is to disperse body fluids on the surface of the body.,The function of pulmonary propagation is to disperse body fluids on the body surface of the body.,The function of pulmonary propagation is to disperse body fluids on the surface of the body.,False,"[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肺宣发"", ""en"": ""lung dispersing"", ""type"": ""DIAGNOSIS""}, {""zh"": ""功能"", ""en"": ""function"", ""type"": ""DIAGNOSIS""}, {""zh"": ""体表"", ""en"": ""body surface"", ""type"": ""DIAGNOSIS""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}]"
