id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities
TCM_TEST_0057,test,气的防御作用，主要体现于护卫全身的肌表，防御外邪的入侵。,[SUBSTANCE] Qi [/SUBSTANCE]的防御作用，主要体现于护卫全身的肌表，防御[PATHOGEN] exogenous pathogens [/PATHOGEN]的入侵。,The defensive function of Qi is reflected mainly in protecting the body surface against external pathogens.,"[SUBSTANCE] The defensive role of Qi [/SUBSTANCE] is primarily to protect the muscles throughout the body, defending against the invasion of [PATHOGEN] exogenous pathogens [/PATHOGEN].","The defensive role of Qi is primarily to protect the muscles throughout the body, defending against the invasion of exogenous pathogens.","The defensive role of Qi is primarily to protect the muscles throughout the body, defending against the invasion of exogenous pathogens.","The defensive role of Qi is primarily to protect the muscles throughout the body, defending against the invasion of exogenous pathogens.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0058,test,如气、血、津液的生成，都需要将饮食物转化成水谷之精气，然后再化生成气、血、津液等；津液经过代谢，转化成汗液和尿液；饮食物经过消化和吸收后，其残渣转化成糟粕等，都是气化作用的具体表现。,如[SUBSTANCE] Qi [/SUBSTANCE]、[SUBSTANCE] blood [/SUBSTANCE]、[SUBSTANCE] body fluids [/SUBSTANCE]的生成，都需要将[SUBSTANCE] foodstuff [/SUBSTANCE]转化成[SUBSTANCE] food and drink [/SUBSTANCE]之[SUBSTANCE] essence Qi [/SUBSTANCE]，然后再化生成[SUBSTANCE] Qi [/SUBSTANCE]、[SUBSTANCE] blood [/SUBSTANCE]、[SUBSTANCE] body fluids [/SUBSTANCE]等；[SUBSTANCE] body fluids [/SUBSTANCE]经过代谢，转化成[FLUID] sweat [/FLUID]液和[FLUID] urine [/FLUID]液；[SUBSTANCE] foodstuff [/SUBSTANCE]经过消化和吸收后，其残渣转化成糟粕等，都是[SUBSTANCE] Qi [/SUBSTANCE]化作用的具体表现。,"For instance, the essence derived from the food and drink is transformed into Qi, blood and body fluids, the body fluids after being metabolized are converted into sweat and urine, and the residues of food after digestion and absorption are turned into feces, etc. All these processes are concrete manifestations of the transforming action of Qi.","For example, [SUBSTANCE] Qi [/SUBSTANCE] , [SUBSTANCE] blood [/SUBSTANCE] , [SUBSTANCE] body fluids [/SUBSTANCE] must be converted into [SUBSTANCE] foodstuff [/SUBSTANCE] food and drink [/SUBSTANCE] essence Qi [/SUBSTANCE] and then recycled to produce [SUBSTANCE] Qi [/SUBSTANCE] blood [/SUBSTANCE] , [SUBSTANCE] body fluids [/SUBSTANCE] etc.","For example, Qi, blood, body fluids must be converted into foodstuff food and drink essence Qi and then recycled to produce Qi blood, body fluids etc.","For example, Qi, blood, body fluids must be converted into foodstuff food and drink essence Qi and then recycled to produce Qi blood, body fluids etc. Terminology: sweat; urine.","For example, Qi, blood, body fluids must be converted into foodstuff food and drink essence Qi and then recycled to produce Qi blood, body fluids etc.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""饮食物"", ""en"": ""foodstuff"", ""type"": ""SUBSTANCE""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""汗"", ""en"": ""sweat"", ""type"": ""FLUID""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}]"
TCM_TEST_0059,test,元气具存推动人体的生长和发育，温煦和激发各个脏腑、经络等组织器官的生理活动的作用。,[SUBSTANCE] primordial Qi [/SUBSTANCE]具存推动人体的生长和发育，温煦和激发各个[ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM]、[MERIDIAN] meridians and collaterals [/MERIDIAN]等组织器官的[PHYSIOLOGY] physiological [/PHYSIOLOGY]活动的作用。,"The primordial Qi possesses the functions of promoting growth and development of the body, warming and activating all Zang-Fu organs, channels and collaterals and other structures.","[SUBSTANCE] primordial Qi [/SUBSTANCE] has the function of promoting the growth and development of the human body, warming and stimulating the physiological [/PHYSIOLOGY] activities of various organs such as [/ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM] , [MERIDIAN] meridians and collaterals [/MERIDIAN].","primordial Qi has the function of promoting the growth and development of the human body, warming and stimulating the physiological activities of various organs such as Zang-Fu organs, meridians and collaterals.","primordial Qi has the function of promoting the growth and development of the human body, warming and stimulating the physiological activities of various organs such as Zang-Fu organs, meridians and collaterals.","primordial Qi has the function of promoting the growth and development of the human body, warming and stimulating the physiological activities of various organs such as Zang-Fu organs, meridians and collaterals.",False,"[{""zh"": ""元气"", ""en"": ""primordial Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""经络"", ""en"": ""meridians and collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""生理"", ""en"": ""physiological"", ""type"": ""PHYSIOLOGY""}]"
TCM_TEST_0060,test,营气分布于脉中，成为血液的组成部分。,[SUBSTANCE] nutritive Qi [/SUBSTANCE]分布于[DIAGNOSIS] pulse [/DIAGNOSIS]中，成为[SUBSTANCE] blood [/SUBSTANCE]的组成部分。,It is distributed in the vessels as the component parts of blood.,[SUBSTANCE] nutritive Qi [/SUBSTANCE] is distributed in the [DIAGNOSIS] pulse [/DIAGNOSIS] and is an integral part of the [SUBSTANCE] blood [/SUBSTANCE].,nutritive Qi is distributed in the pulse and is an integral part of the blood.,nutritive Qi is distributed in the pulse and is an integral part of the blood.,nutritive Qi is distributed in the pulse and is an integral part of the blood.,False,"[{""zh"": ""营气"", ""en"": ""nutritive Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0061,test,”真气对于致病邪气而言，即是人体之正气。,”真[SUBSTANCE] Qi [/SUBSTANCE]对于致病[PATHOGEN] pathogenic factor [/PATHOGEN]而言，即是人体之[CONCEPT] vital Qi [/CONCEPT]。,"As opposed to pathogens, the vital Qi is the healthy Qi of the body.","Substance Qi for the pathogenic factor [/PATHOGEN], which is the body's vital Qi [/CONCEPT].","Substance Qi for the pathogenic factor, which is the body's vital Qi.","Substance Qi for the pathogenic factor, which is the body's vital Qi.","Substance Qi for the pathogenic factor, which is the body's vital Qi.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""邪气"", ""en"": ""pathogenic factor"", ""type"": ""PATHOGEN""}, {""zh"": ""正气"", ""en"": ""vital Qi"", ""type"": ""CONCEPT""}]"
TCM_TEST_0062,test,营气和津液都源干水谷精气，所以饮食营养的优劣和脾胃运化的强弱、直接影响着血液的化生。,[SUBSTANCE] nutritive Qi [/SUBSTANCE]和[SUBSTANCE] body fluids [/SUBSTANCE]都源干[SUBSTANCE] food and drink [/SUBSTANCE][SUBSTANCE] essence Qi [/SUBSTANCE]，所以饮食营养的优劣和[ORGAN] spleen [/ORGAN][ORGAN] stomach [/ORGAN][FUNCTION] transportation and transformation [/FUNCTION]的强弱、直接影响着[SUBSTANCE] blood [/SUBSTANCE]的化生。,"Since they both are derived from the food essence, the quality of the nutrients taken in and the functional state of the spleen and stomach directly influence the formation of blood.","[SUBSTANCE] nutritive Qi [/SUBSTANCE] and [SUBSTANCE] body fluids [/SUBSTANCE] are both sources of [SUBSTANCE] food and drink [/SUBSTANCE][SUBSTANCE] essence Qi [/SUBSTANCE], so the nutritional advantages of the diet and the weakness of [ORGAN] spleen [/ORGAN][ORGAN] stomach [/ORGAN][FUNCTION] transportation and transformation [/FUNCTION] directly affect the chemistry of [SUBSTANCE] blood.","nutritive Qi and body fluids are both sources of food and drink essence Qi, so the nutritional advantages of the diet and the weakness of spleen stomach transportation and transformation directly affect the chemistry of blood.","nutritive Qi and body fluids are both sources of food and drink essence Qi, so the nutritional advantages of the diet and the weakness of spleen stomach transportation and transformation directly affect the chemistry of blood.","nutritive Qi and body fluids are both sources of food and drink essence Qi, so the nutritional advantages of the diet and the weakness of spleen stomach transportation and transformation directly affect the chemistry of blood.",False,"[{""zh"": ""营气"", ""en"": ""nutritive Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""水谷"", ""en"": ""food and drink"", ""type"": ""SUBSTANCE""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""运化"", ""en"": ""transportation and transformation"", ""type"": ""FUNCTION""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0063,test,此外，精气可以化生血。,此外，[SUBSTANCE] essence Qi [/SUBSTANCE]可以化生[SUBSTANCE] blood [/SUBSTANCE]。,"Moreover, the essence can also be transformed into blood.","In addition, [SUBSTANCE] essence Qi [/SUBSTANCE] can be made into [SUBSTANCE] blood [/SUBSTANCE].","In addition, essence Qi can be made into blood.","In addition, essence Qi can be made into blood.","In addition, essence Qi can be made into blood.",False,"[{""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0064,test,故《难经二十二难》说：“血主濡。,故《难经二十二难》说：“[SUBSTANCE] blood [/SUBSTANCE]主濡。,"As is said inNan Jing:""The blood is responsible for nourishing the body"".","So, in verse 22, it is difficult to say, ""O Lord, blood [/SUBSTANCE] is wet"".","So, in verse 22, it is difficult to say, ""O Lord, blood is wet"".","So, in verse 22, it is difficult to say, ""O Lord, blood is wet"".","So, in verse 22, it is difficult to say, ""O Lord, blood is wet"".",False,"[{""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0065,test,此外，脉道是否通利，血的寒温情况，都与血的运行有着密切的关系。,此外，[DIAGNOSIS] pulse [/DIAGNOSIS]道是否通利，[SUBSTANCE] blood [/SUBSTANCE]的[PATHOGEN] cold [/PATHOGEN]温情况，都与[SUBSTANCE] blood [/SUBSTANCE]的运行有着密切的关系。,"In addition, unobstructed flow of Qi through the vessels and the temperature of blood are closely related to the circulation of blood.","In addition, whether the pathway of pulse [/DIAGNOSIS] is conducive, the temperature of blood [/SUBSTANCE] at [PATHOGEN] cold [/PATHOGEN] is closely related to the operation of blood [/SUBSTANCE].","In addition, whether the pathway of pulse is conducive, the temperature of blood at cold is closely related to the operation of blood.","In addition, whether the pathway of pulse is conducive, the temperature of blood at cold is closely related to the operation of blood.","In addition, whether the pathway of pulse is conducive, the temperature of blood at cold is closely related to the operation of blood.",False,"[{""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0066,test,《素问经脉别论》说：“饮入于胃，游溢精气，上输于脾，脾气散精，上归于肺，通调水道，下输膀胱，水精四布，五经并行”。,《素问[MERIDIAN] channels [/MERIDIAN]别论》说：“饮入于[ORGAN] stomach [/ORGAN]，游溢[SUBSTANCE] essence Qi [/SUBSTANCE]，上输于[ORGAN] spleen [/ORGAN]，[SUBSTANCE] spleen-Qi [/SUBSTANCE]散[SUBSTANCE] essence [/SUBSTANCE]，上归于[ORGAN] lungs [/ORGAN]，[FUNCTION] regulating water metabolism [/FUNCTION]，下输[ORGAN] urinary bladder [/ORGAN]，[ELEMENT] water [/ELEMENT][SUBSTANCE] essence [/SUBSTANCE]四布，五经并行”。,"A passage from the chapter Jing Mai Bie Lun in Suwen says:""The nutritious part of the drink taken is absorbed in the stomach, then transported upward into the lungs by the spleen, afterwards dispersed to the whole body and partly sent down to the urinary bladder by the action of the lungs in regulating water metabolism, and in so doing the body fluid can be extensively spread out and flow in all channels"".","In response to a question from [MERIDIAN] channels [/MERIDIAN] commented on the following: the urine enters the [ORGAN] stomach [/ORGAN], flows into [SUBSTANCE] essence Qi [/SUBSTANCE], flows up into [ORGAN] spleen [/ORGAN], [SUBSTANCE] spleen-Qi [/SUBSTANCE] essence [/SUBSTANCE], flows up into [ORGAN] lungs [/ORGAN], [FUNCTION] regulating water metabolism [/FUNCTION], flows down into [ORGAN] urinary bladder [/ORGAN], [ELEMENT] water [/ELEMENT][SUBSTANCE] essence [/","In response to a question from channels commented on the following: the urine enters the stomach, flows into essence Qi, flows up into spleen, spleen-Qi essence, flows up into lungs, regulating water metabolism, flows down into urinary bladder, water essence [/","In response to a question from channels commented on the following: the urine enters the stomach, flows into essence Qi, flows up into spleen, spleen-Qi essence, flows up into lungs, regulating water metabolism, flows down into urinary bladder, water essence [/","In response to a question from channels commented on the following: the urine enters the stomach, flows into essence Qi, flows up into spleen, spleen-Qi essence, flows up into lungs, regulating water metabolism, flows down into urinary bladder, water essence [/",False,"[{""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""精气"", ""en"": ""essence Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""脾气"", ""en"": ""spleen-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""通调水道"", ""en"": ""regulating water metabolism"", ""type"": ""FUNCTION""}, {""zh"": ""膀胱"", ""en"": ""urinary bladder"", ""type"": ""ORGAN""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}]"
TCM_TEST_0067,test,津液的输布和排泄，主要是通过脾的转输、肺的宣降和肾的蒸腾气化等脏腑功能的共同作用而完成的。,[SUBSTANCE] body fluids [/SUBSTANCE]的输布和排泄，主要是通过[ORGAN] spleen [/ORGAN]的转输、[ORGAN] lungs [/ORGAN]的宣降和[ORGAN] kidneys [/ORGAN]的蒸腾[SUBSTANCE] Qi [/SUBSTANCE]化等[ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM]功能的共同作用而完成的。,"The distribution and excretion of the body fluid are accomplished by the joint action of many Zang-Fu organs, chiefly the transportation of the spleen, dispersion and descent of the lungs, and warming-steaming and lifting clear-lowering turbid of the kidneys.","The release and excretion of [SUBSTANCE] body fluids [/SUBSTANCE] is mainly accomplished through the joint action of the functions of the [ORGAN] spleen [/ORGAN], the [ORGAN] lungs [/ORGAN] and the [ORGAN] kidneys [/ORGAN] Qi [/SUBSTANCE] distillation [/SUBSTANCE] Zang-Fu organs [/ORGAN_SYSTEM] functions.","The release and excretion of body fluids is mainly accomplished through the joint action of the functions of the spleen, the lungs and the kidneys Qi distillation Zang-Fu organs functions.","The release and excretion of body fluids is mainly accomplished through the joint action of the functions of the spleen, the lungs and the kidneys Qi distillation Zang-Fu organs functions.","The release and excretion of body fluids is mainly accomplished through the joint action of the functions of the spleen, the lungs and the kidneys Qi distillation Zang-Fu organs functions.",False,"[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}]"
TCM_TEST_0068,test,津液的输布与排泄，又以三焦为通道。,[SUBSTANCE] body fluids [/SUBSTANCE]的输布与排泄，又以[ORGAN] triple energizer [/ORGAN]为通道。,The body fluid takes the Tri-Jiao as its passageway for distribution and excretion.,[SUBSTANCE] body fluids [/SUBSTANCE] are injected and discharged through the [ORGAN] triple energizer [/ORGAN].,body fluids are injected and discharged through the triple energizer.,body fluids are injected and discharged through the triple energizer.,body fluids are injected and discharged through the triple energizer.,False,"[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""三焦"", ""en"": ""triple energizer"", ""type"": ""ORGAN""}]"
TCM_TEST_0069,test,气能摄血，是指血在脉中循行而不逸出脉外，主要依赖气对血的固摄作用。,[SUBSTANCE] Qi [/SUBSTANCE]能摄[SUBSTANCE] blood [/SUBSTANCE]，是指[SUBSTANCE] blood [/SUBSTANCE]在[DIAGNOSIS] pulse [/DIAGNOSIS]中循行而不逸出[DIAGNOSIS] pulse [/DIAGNOSIS]外，主要依赖[SUBSTANCE] Qi [/SUBSTANCE]对[SUBSTANCE] blood [/SUBSTANCE]的固摄作用。,And lastly by the control of blood circulation is meant that the flow of blood within the vessels instead of extravasating depends mainly upon the dominant action of Qi.,"[SUBSTANCE] Qi [/SUBSTANCE] can absorb [SUBSTANCE] blood [/SUBSTANCE], which refers to [SUBSTANCE] blood [/SUBSTANCE] circulating in [DIAGNOSIS] pulse [/DIAGNOSIS] without deviating from [DIAGNOSIS] pulse [/DIAGNOSIS] and is mainly dependent on [SUBSTANCE] Qi [/SUBSTANCE] for the firmening effect of [SUBSTANCE] blood [/SUBSTANCE].","Qi can absorb blood, which refers to blood circulating in pulse without deviating from pulse and is mainly dependent on Qi for the firmening effect of blood.","Qi can absorb blood, which refers to blood circulating in pulse without deviating from pulse and is mainly dependent on Qi for the firmening effect of blood.","Qi can absorb blood, which refers to blood circulating in pulse without deviating from pulse and is mainly dependent on Qi for the firmening effect of blood.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0070,test,故称“血为气之母”。,故称“[SUBSTANCE] blood [/SUBSTANCE]为[SUBSTANCE] Qi [/SUBSTANCE]之母”。,"Thus blood is said to be ""the mother of Qi"".",Substance blood is the mother tongue of [SUBSTANCE] Qi [/SUBSTANCE].,Substance blood is the mother tongue of Qi.,Substance blood is the mother tongue of Qi.,Substance blood is the mother tongue of Qi.,False,"[{""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0071,test,经脉有一定的循行径路，而络脉则纵横交错，网络全身，把人体所有的脏腑、器官、孔窍以及皮肉筋骨等组织联结成一个统一的有机整体。,[MERIDIAN] channels [/MERIDIAN]有一定的循行径路，而[MERIDIAN] collaterals [/MERIDIAN]则纵横交错，网络全身，把人体所有的[ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM]、器官、孔窍以及皮肉[TISSUE] tendons [/TISSUE][TISSUE] bone [/TISSUE]等组织联结成一个统一的有机整体。,"The channels take a definite route, but the collaterals are widely distributed throughout the body like an interlacing network which combines all such structures of the body as the Zang-Fu organs, body orifices, skin, muscles, tendons and bones, into an integral whole.","The [MERIDIAN] channels [/MERIDIAN] have certain pathways, while the [MERIDIAN] collaterals [/MERIDIAN] intersect and network the entire body, connecting all the organs of the human body such as [/ORGAN_SYSTEM] Zang-Fu organs [/ORGAN_SYSTEM], organs, conjunctival tissues and tendons of the skin [/TISSUE][TISSUE] bone [/TISSUE] into a unified organic whole.","The channels have certain pathways, while the collaterals intersect and network the entire body, connecting all the organs of the human body such as Zang-Fu organs, organs, conjunctival tissues and tendons of the skin bone into a unified organic whole.","The channels have certain pathways, while the collaterals intersect and network the entire body, connecting all the organs of the human body such as Zang-Fu organs, organs, conjunctival tissues and tendons of the skin bone into a unified organic whole.","The channels have certain pathways, while the collaterals intersect and network the entire body, connecting all the organs of the human body such as Zang-Fu organs, organs, conjunctival tissues and tendons of the skin bone into a unified organic whole.",False,"[{""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}, {""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""筋"", ""en"": ""tendons"", ""type"": ""TISSUE""}, {""zh"": ""骨"", ""en"": ""bone"", ""type"": ""TISSUE""}]"
TCM_TEST_0072,test,别络具有加强相为表里两条经脉之间在体表的联系。,别络具有加强相为表里两条[MERIDIAN] channels [/MERIDIAN]之间在体表的联系。,The superficial collaterals are those which are located superficially and often emerge on the skin.,Other networks have enhanced connectivity between the two [MERIDIAN] channels [/MERIDIAN] in the physical table.,Other networks have enhanced connectivity between the two channels in the physical table.,Other networks have enhanced connectivity between the two channels in the physical table.,Other networks have enhanced connectivity between the two channels in the physical table.,False,"[{""zh"": ""经脉"", ""en"": ""channels"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0073,test,浮络是循于人体浅表部位而常浮现的络脉。,[MERIDIAN] superficial collaterals [/MERIDIAN]是循于人体浅表部位而常浮现的[MERIDIAN] collaterals [/MERIDIAN]。,And the minute collaterals refer to all the tiny collaterals.,[MERIDIAN] superficial collaterals [/MERIDIAN] are superficial collaterals [/MERIDIAN] that often appear on the shallow surface of the human body.,superficial collaterals are superficial collaterals that often appear on the shallow surface of the human body.,superficial collaterals are superficial collaterals that often appear on the shallow surface of the human body.,superficial collaterals are superficial collaterals that often appear on the shallow surface of the human body.,False,"[{""zh"": ""浮络"", ""en"": ""superficial collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0074,test,其脉起于脉中，与女子妊娠有关，故有“任主胞胎”之说。,其[DIAGNOSIS] pulse [/DIAGNOSIS]起于[DIAGNOSIS] pulse [/DIAGNOSIS]中，与女子妊娠有关，故有“任主胞胎”之说。,"As the saying goes:""The Ren channel is responsible for the supply to fetus in the uterus"".","Its [DIAGNOSIS] pulse [/DIAGNOSIS] originates in the [DIAGNOSIS] pulse [/DIAGNOSIS] and is associated with female pregnancy, hence the name of the host cyst.","Its pulse originates in the pulse and is associated with female pregnancy, hence the name of the host cyst.","Its pulse originates in the pulse and is associated with female pregnancy, hence the name of the host cyst.","Its pulse originates in the pulse and is associated with female pregnancy, hence the name of the host cyst.",False,"[{""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0075,test,"从别络分出的细小络脉称为“孙络”,即《灵枢腹度》所谓“络之别者为孙”。","从别络分出的细小[MERIDIAN] collaterals [/MERIDIAN]称为“孙络”,即《灵枢腹度》所谓“络之别者为孙”。","The tiny collaterals branching off from the big ones are named""minute collaterals"". As is described in the chapter Mai Du of Lingshu,""The little branches of the collaterals"" are called minute collaterals.","Small [MERIDIAN] collaterals separated from each other are known as meridian collaterals, i.e. other collateral collaterals are called meridian collaterals.","Small collaterals separated from each other are known as meridian collaterals, i.e. other collateral collaterals are called meridian collaterals.","Small collaterals separated from each other are known as meridian collaterals, i.e. other collateral collaterals are called meridian collaterals.","Small collaterals separated from each other are known as meridian collaterals, i.e. other collateral collaterals are called meridian collaterals.",False,"[{""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}]"
TCM_TEST_0076,test,如六淫、疠气、七情内伤、饮食不节、劳逸失度、各种外伤，以及痰饮、瘀血等病理产物，都可导致疾病的发生，因而都属致病因素。,如[PATHOGEN] six climatic conditions in excess [/PATHOGEN]、疠[SUBSTANCE] Qi [/SUBSTANCE]、[ETIOLOGY] seven emotions [/ETIOLOGY]内伤、饮食不节、[ETIOLOGY] imbalance between work and rest [/ETIOLOGY]、各种[ETIOLOGY] traumatic injury [/ETIOLOGY]，以及[PATHOLOGY] phlegm retention [/PATHOLOGY]、[PATHOLOGY] blood stasis [/PATHOLOGY]等[PATHOLOGY] pathological [/PATHOLOGY]产物，都可导致[DISEASE] disease [/DISEASE]的发生，因而都属致[ETIOLOGY] cause [/ETIOLOGY]素。,"For instance, a disease can be caused by such pathological products as six climate conditions in excess (wind, cold, summer-heat, dampness, dryness and fire), epidemic pathogenic factors, impairment due to seven emotions (joy, anger, melancholy, anxiety, grief, fear and terror).improper diet, overwork, various kinds of traumatic injuries, phlegm retention and blood stasis, all of which, therefore, constitute pathogenic factors.","[PATHOGEN] six climatic conditions in excess [/PATHOGEN]  [SUBSTANCE] Qi [/SUBSTANCE]  [ETIOLOGY] seven emotions [/ETIOLOGY] internal wounds, eating disorders, [ETIOLOGY] imbalance between work and rest [/OLOGY] various [ETIOLOGY] traumatic injury [/ETIGY], and [PATHOLOGY] phlegm retention [/PATHOLOGY], [PATHOLOGY] blood stasis [/PATHOLOGY] etc. [PATHOLOGY] pathological [/PATHOLOGY] products can lead to [EDISEASE] disease [/EDISEASE] occurrence,","six climatic conditions in excess Qi seven emotions internal wounds, eating disorders, imbalance between work and rest various traumatic injury, and phlegm retention, blood stasis etc. pathological products can lead to disease occurrence,","six climatic conditions in excess Qi seven emotions internal wounds, eating disorders, imbalance between work and rest various traumatic injury, and phlegm retention, blood stasis etc. pathological products can lead to disease occurrence,. Terminology: cause.","six climatic conditions in excess Qi seven emotions internal wounds, eating disorders, imbalance between work and rest various traumatic injury, and phlegm retention, blood stasis etc. pathological products can lead to disease occurrence,",False,"[{""zh"": ""六淫"", ""en"": ""six climatic conditions in excess"", ""type"": ""PATHOGEN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""七情"", ""en"": ""seven emotions"", ""type"": ""ETIOLOGY""}, {""zh"": ""劳逸失度"", ""en"": ""imbalance between work and rest"", ""type"": ""ETIOLOGY""}, {""zh"": ""外伤"", ""en"": ""traumatic injury"", ""type"": ""ETIOLOGY""}, {""zh"": ""痰饮"", ""en"": ""phlegm retention"", ""type"": ""PATHOLOGY""}, {""zh"": ""瘀血"", ""en"": ""blood stasis"", ""type"": ""PATHOLOGY""}, {""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""疾病"", ""en"": ""disease"", ""type"": ""DISEASE""}, {""zh"": ""病因"", ""en"": ""cause"", ""type"": ""ETIOLOGY""}]"
TCM_TEST_0077,test,风气太过，伤人致病，即称为风邪。,[PATHOGEN] wind [/PATHOGEN][SUBSTANCE] Qi [/SUBSTANCE]太过，伤人致病，即称为[PATHOGEN] wind pathogen [/PATHOGEN]。,"Wind in excess, called wind pathogen, can cause disease.","[PATHOGEN] wind [/PATHOGEN][SUBSTANCE] Qi [/SUBSTANCE] is too much to cause injury, which is called [PATHOGEN] wind pathogen [/PATHOGEN].","wind Qi is too much to cause injury, which is called wind pathogen.","wind Qi is too much to cause injury, which is called wind pathogen.","wind Qi is too much to cause injury, which is called wind pathogen.",False,"[{""zh"": ""风"", ""en"": ""wind"", ""type"": ""PATHOGEN""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""风邪"", ""en"": ""wind pathogen"", ""type"": ""PATHOGEN""}]"
